P [mW]; data_bin; data_hex; data_dec; hamming_in; hamming_out; time [ns]; I (static) [A]; I (dynamic) [A]; time [ns]; I (laser) [A]
150; 0; 0; 0; 0; 4; 2.00011498e-08; -1.2863099525e-05; -0.0040423389579481725; 3.0000000000000004e-08; -0.12621629750000002
150; 1; 1; 1; 1; 5; 2.0005e-08; 2.724030876e-05; -0.003920903037297368; 3.0000000000000004e-08; -0.1262947935
150; 1010; A; 10; 2; 5; 2.0005e-08; -1.303996679e-05; -0.004165721322421157; 3.0000000000000004e-08; -0.125834522
150; 1100100; 64; 100; 3; 3; 2.0005e-08; -3.922595896e-05; -0.0039785433291131675; 3.0000000000000004e-08; -0.1260276415
150; 1100101; 65; 101; 4; 4; 2.0005e-08; 3.0928642805e-05; -0.0038146037222269954; 3.0000000000000004e-08; -0.1254078315
150; 1100110; 66; 102; 4; 4; 2.0005e-08; 2.4830120305e-05; -0.0037509254785563204; 3.0000000000000004e-08; -0.125996824
150; 1100111; 67; 103; 5; 3; 2.0005e-08; -3.4233793955e-05; -0.003838283476888989; 3.0000000000000004e-08; -0.1258110015
150; 1101000; 68; 104; 3; 3; 2.0005e-08; 1.950083175e-06; -0.0044361136449455095; 3.0000000000000004e-08; -0.1261803135
150; 1101001; 69; 105; 4; 6; 2.0005e-08; -1.2501436499999998e-07; -0.00439884979792763; 3.0000000000000004e-08; -0.125699885
150; 1101010; 6A; 106; 4; 1; 2.0005e-08; 1.526488405e-06; -0.004072702658220724; 3.0000000000000004e-08; -0.12628692749999998
150; 1101011; 6B; 107; 5; 7; 2.0005e-08; -1.7060312969999998e-06; -0.0040373222461631345; 3.0000000000000004e-08; -0.1258301995
150; 1101100; 6C; 108; 4; 2; 2.0005e-08; -9.949236175e-06; -0.0038893716676545276; 3.0000000000000004e-08; -0.1266797175
150; 1101101; 6D; 109; 5; 4; 2.0005e-08; -1.772543828e-05; -0.003725775013412004; 3.0000000000000004e-08; -0.1265928335
150; 1011; B; 11; 3; 4; 2.0005e-08; -3.937693465e-06; -0.004144003843012102; 3.0000000000000004e-08; -0.12540794449999998
150; 1101110; 6E; 110; 5; 6; 2.0005e-08; -9.773958265e-06; -0.00369675614501838; 3.0000000000000004e-08; -0.12591115200000003
150; 1101111; 6F; 111; 6; 3; 2.0005e-08; 1.5407319679999998e-05; -0.0036633309306661537; 3.0000000000000004e-08; -0.1262722235
150; 1110000; 70; 112; 3; 3; 2.0005e-08; -8.992320405e-06; -0.0039318095246103765; 3.0000000000000004e-08; -0.1259160835
150; 1110001; 71; 113; 4; 4; 2.0005e-08; 3.0338459299999996e-06; -0.0037930607383298634; 3.0000000000000004e-08; -0.1259648645
150; 1110010; 72; 114; 4; 1; 2.0005e-08; 5.20769184e-06; -0.003859616890343089; 3.0000000000000004e-08; -0.1257794495
150; 1110011; 73; 115; 5; 5; 2.0005e-08; -2.8782574895000003e-05; -0.003737741940616321; 3.0000000000000004e-08; -0.12513921700000002
150; 1110100; 74; 116; 4; 3; 2.0005e-08; 4.2204151e-06; -0.003907371297515974; 3.0000000000000004e-08; -0.12547361699999998
150; 1110101; 75; 117; 5; 5; 2.0005e-08; -2.417970028e-05; -0.0038209947552253123; 3.0000000000000004e-08; -0.124899243
150; 1110110; 76; 118; 5; 3; 2.0005e-08; -3.6625832435e-05; -0.0037833558910723686; 3.0000000000000004e-08; -0.12537363550000002
150; 1110111; 77; 119; 6; 6; 2.0005e-08; 4.002752746e-05; -0.0037889815522630286; 3.0000000000000004e-08; -0.1250205855
150; 1100; C; 12; 2; 7; 2.0005e-08; -1.877035971e-06; -0.00389495730016613; 3.0000000000000004e-08; -0.12669365300000002
150; 1111000; 78; 120; 4; 5; 2.0005e-08; -7.082739555e-06; -0.004328886470339663; 3.0000000000000004e-08; -0.125343532
150; 1111001; 79; 121; 5; 5; 2.0005e-08; -3.62423426e-05; -0.004302662134308952; 3.0000000000000004e-08; -0.124831172
150; 1111010; 7A; 122; 5; 5; 2.0005e-08; 6.286244560000001e-06; -0.0041768438836194645; 3.0000000000000004e-08; -0.1254310985
150; 1111011; 7B; 123; 6; 2; 2.0005e-08; 2.3617294595e-05; -0.004133892989710423; 3.0000000000000004e-08; -0.125066082
150; 1111100; 7C; 124; 5; 1; 2.0005e-08; 1.6902562960000003e-05; -0.0038212489043484067; 3.0000000000000004e-08; -0.1260292435
150; 1111101; 7D; 125; 6; 8; 2.0005e-08; -1.7056842710000002e-05; -0.0036721272169289976; 3.0000000000000004e-08; -0.1258520865
150; 1111110; 7E; 126; 6; 6; 2.0005e-08; 1.9533352305e-05; -0.00373890271388025; 3.0000000000000004e-08; -0.125201274
150; 1111111; 7F; 127; 7; 4; 2.0005e-08; -2.2435439954999997e-05; -0.003725780347570562; 3.0000000000000004e-08; -0.125628031
150; 10000000; 80; 128; 1; 5; 2.0005e-08; -2.041781929e-05; -0.004035659705744081; 3.0000000000000004e-08; -0.126703447
150; 10000001; 81; 129; 2; 2; 2.0005e-08; -7.0146819650000005e-06; -0.003942498094943056; 3.0000000000000004e-08; -0.126879632
150; 1101; D; 13; 3; 6; 2.0005e-08; 2.7008627499999996e-06; -0.003792717385073131; 3.0000000000000004e-08; -0.126562587
150; 10000010; 82; 130; 2; 3; 2.0005e-08; 1.5195078270000001e-05; -0.003837695922949194; 3.0000000000000004e-08; -0.12648686
150; 10000011; 83; 131; 3; 5; 2.0005e-08; 3.4297023599999996e-06; -0.0037662452834283317; 3.0000000000000004e-08; -0.125823752
150; 10000100; 84; 132; 2; 6; 2.0005e-08; -8.46093702e-06; -0.003994957086936309; 3.0000000000000004e-08; -0.126091899
150; 10000101; 85; 133; 3; 5; 2.0005e-08; -2.2088712855e-05; -0.0038852740879417266; 3.0000000000000004e-08; -0.125947464
150; 10000110; 86; 134; 3; 2; 2.0004971e-08; 3.3933128159999996e-05; -0.0037857209662471836; 3.0000000000000004e-08; -0.1262129675
150; 10000111; 87; 135; 4; 4; 2.0005e-08; -1.426824383e-05; -0.0037227021073347496; 3.0000000000000004e-08; -0.125844755
150; 10001000; 88; 136; 2; 3; 2.0005e-08; 1.8932647435000002e-05; -0.004682303501306471; 3.0000000000000004e-08; -0.12614897
150; 10001001; 89; 137; 3; 5; 2.0005e-08; -3.4292075285000005e-05; -0.004513282372284884; 3.0000000000000004e-08; -0.125892815
150; 10001010; 8A; 138; 3; 6; 2.0005e-08; 1.34367375e-05; -0.004227013257840023; 3.0000000000000004e-08; -0.1261443965
