P [mW]; data_bin; data_hex; data_dec; hamming_in; hamming_out; time [ns]; I (static) [A]; I (dynamic) [A]; time [ns]; I (laser) [A]
500; 1100111; 67; 103; 5; 3; 2.0005e-08; -6.295077469e-06; -0.0012908676641031622; 3.0000000000000004e-08; -0.181768107
500; 1101000; 68; 104; 3; 3; 2.0005e-08; 1.1374740000500001e-05; -0.0005246263474269422; 3.0000000000000004e-08; -0.1819711745
500; 1101001; 69; 105; 4; 6; 2.0005e-08; -1.502835367e-05; -0.0009041784596686569; 3.0000000000000004e-08; -0.181657672
500; 1101010; 6A; 106; 4; 1; 2.0005e-08; -7.18335514e-07; -0.0009977329751925802; 3.0000000000000004e-08; -0.182456275
500; 1101011; 6B; 107; 5; 7; 2.0005e-08; 1.623618685e-06; -0.001423045917562002; 3.0000000000000004e-08; -0.1810654455
500; 1101100; 6C; 108; 4; 2; 2.0005e-08; -1.101639781e-06; -0.00101301795985893; 3.0000000000000004e-08; -0.1820051415
500; 1101101; 6D; 109; 5; 4; 2.0005e-08; -1.3713014350000001e-06; -0.001311800167957528; 3.0000000000000004e-08; -0.1817749395
500; 1011; B; 11; 3; 4; 2.0005e-08; -1.041824365e-06; -0.0009004385930042926; 3.0000000000000004e-08; -0.18170018999999998
500; 1101110; 6E; 110; 5; 6; 2.0005e-08; -5.414580185e-06; -0.001242917241061335; 3.0000000000000004e-08; -0.181264495
500; 1101111; 6F; 111; 6; 3; 2.0005e-08; 4.6397256240000004e-06; -0.0015250848951851646; 3.0000000000000004e-08; -0.1819546025
500; 1110000; 70; 112; 3; 3; 2.000243085e-08; -1.28612828e-06; -0.0004997752034400309; 3.0000000000000004e-08; -0.181751756
500; 1110001; 71; 113; 4; 4; 2.0005e-08; 1.4001448694e-05; -0.0008243839727295529; 3.0000000000000004e-08; -0.18174293349999998
500; 1110010; 72; 114; 4; 1; 2.0005e-08; 5.2548653945e-06; -0.0009037571043460313; 3.0000000000000004e-08; -0.1822840285
500; 1110011; 73; 115; 5; 5; 2.0005e-08; 4.692554535e-06; -0.0012873923647126926; 3.0000000000000004e-08; -0.1812060175
500; 1110100; 74; 116; 4; 3; 2.0005e-08; 5.62611489e-07; -0.0008940543089231216; 3.0000000000000004e-08; -0.1818536065
500; 1110101; 75; 117; 5; 5; 2.0005e-08; 5.658828879e-06; -0.0010933294921649762; 3.0000000000000004e-08; -0.18157343599999998
500; 1110110; 76; 118; 5; 3; 2.0005e-08; -3.212269805e-06; -0.0010865080392930529; 3.0000000000000004e-08; -0.18181803149999998
