P [mW]; data_bin; data_hex; data_dec; hamming_in; hamming_out; time [ns]; I (static) [A]; I (dynamic) [A]; time [ns]; I (laser) [A]
150; 10110001; B1; 177; 4; 3; 2.0005e-08; 2.1331347272499998e-05; -0.0008542034548075303; 3.0000000000000004e-08; -0.0626473142
150; 10110010; B2; 178; 4; 5; 2.0005e-08; -6.7814360315e-06; -0.0009734938769513604; 3.0000000000000004e-08; -0.0626213447
150; 10110011; B3; 179; 5; 5; 2.0005e-08; -5.72295038e-06; -0.0013317320413664662; 3.0000000000000004e-08; -0.0625723141
150; 10010; 12; 18; 2; 4; 2.0005e-08; -6.44357897e-07; -0.0005238403136468243; 3.0000000000000004e-08; -0.0625978709
150; 10110100; B4; 180; 4; 4; 2.0005e-08; -1.2775310555e-06; -0.000965930056589224; 3.0000000000000004e-08; -0.06277060355
150; 10110101; B5; 181; 5; 5; 2.0005e-08; 5.643647704999999e-06; -0.0011727283120801478; 3.0000000000000004e-08; -0.0626223997
150; 10110110; B6; 182; 5; 4; 2.0005e-08; -3.5558838385e-05; -0.0011271110599511782; 3.0000000000000004e-08; -0.0625784183
150; 10110111; B7; 183; 6; 4; 2.0005e-08; 2.5510869956e-05; -0.001517583117681111; 3.0000000000000004e-08; -0.0625186296
150; 10111000; B8; 184; 4; 4; 2.0005e-08; -2.558291133e-05; -0.0008806459201434731; 3.0000000000000004e-08; -0.0626702002
150; 10111001; B9; 185; 5; 4; 2.0005e-08; -4.4421442450000005e-06; -0.0010687183614334177; 3.0000000000000004e-08; -0.06262811805
150; 10111010; BA; 186; 5; 5; 2.0005e-08; 2.695292205e-06; -0.0010787835304795885; 3.0000000000000004e-08; -0.0626367832
150; 10111011; BB; 187; 6; 5; 2.0005e-08; -5.1281843325e-05; -0.0016075032827954573; 3.0000000000000004e-08; -0.0626223417
150; 10111100; BC; 188; 5; 4; 2.0005e-08; -2.61234368e-06; -0.0014364088769102743; 3.0000000000000004e-08; -0.0627018084
150; 10111101; BD; 189; 6; 5; 2.0005e-08; 4.021451186e-05; -0.0015406922543424; 3.0000000000000004e-08; -0.06256185095
150; 10011; 13; 19; 3; 6; 2.0005e-08; -9.84191047e-07; -0.0008115941017362636; 3.0000000000000004e-08; -0.06261063254999999
150; 10111110; BE; 190; 6; 5; 2.0005e-08; -2.114018094e-05; -0.0015018291365655682; 3.0000000000000004e-08; -0.06260884964999999
150; 10111111; BF; 191; 7; 1; 2.0005e-08; -1.1660896138999998e-05; -0.0017358265789983063; 3.0000000000000004e-08; -0.062452927
150; 11000000; C0; 192; 2; 5; 2.0005e-08; -1.8349343334999997e-05; -0.00035615456093375053; 3.0000000000000004e-08; -0.06268797844999999
150; 11000001; C1; 193; 3; 4; 2.0005e-08; -1.9787262445000003e-05; -0.0006830607198239; 3.0000000000000004e-08; -0.06256511945
150; 11000010; C2; 194; 3; 3; 2.0005e-08; 6.455517132349999e-05; -0.0006809279712562228; 3.0000000000000004e-08; -0.06249023545
150; 11000011; C3; 195; 4; 4; 2.0005e-08; -2.28000351e-06; -0.0009630513863759707; 3.0000000000000004e-08; -0.06247972585
150; 11000100; C4; 196; 3; 3; 2.0005e-08; -3.4405105565e-05; -0.0007285104936844268; 3.0000000000000004e-08; -0.062706292
150; 11000101; C5; 197; 4; 4; 2.0005e-08; 1.573332044e-05; -0.0009570151885473599; 3.0000000000000004e-08; -0.06259033005
150; 11000110; C6; 198; 4; 4; 2.0005e-08; 1.1599492470000001e-05; -0.0009454452904952167; 3.0000000000000004e-08; -0.06255419665
150; 11000111; C7; 199; 5; 4; 2.0005e-08; -3.88734736e-06; -0.0012672095376263749; 3.0000000000000004e-08; -0.0624550425
