P [mW]; data_bin; data_hex; data_dec; hamming_in; hamming_out; time [ns]; I (static) [A]; I (dynamic) [A]; time [ns]; I (laser) [A]
500; 0; 0; 0; 0; 4; 2.0005e-08; -4.099180514999999e-06; -0.0037133446126362763; 3.0000000000000004e-08; -0.36540658449999996
500; 1; 1; 1; 1; 5; 2.0005e-08; 3.49360869e-06; -0.0037291640590854523; 3.0000000000000004e-08; -0.3685436785
500; 1010; A; 10; 2; 5; 2.0005e-08; 1.1848653440000001e-05; -0.003731495030409907; 3.0000000000000004e-08; -0.3695569095
500; 1100100; 64; 100; 3; 3; 2.0005e-08; 1.16233173e-06; -0.0037178330352576933; 3.0000000000000004e-08; -0.366125761
500; 1100101; 65; 101; 4; 4; 2.0005e-08; 1.0199253545000001e-05; -0.003728495167450092; 3.0000000000000004e-08; -0.368272547
500; 1100110; 66; 102; 4; 4; 2.0005e-08; 2.701969945e-06; -0.003716054654721195; 3.0000000000000004e-08; -0.36756432149999996
500; 1100111; 67; 103; 5; 3; 2.0005e-08; -3.1642489500000005e-06; -0.003719811680066017; 3.0000000000000004e-08; -0.3672527095
500; 1101000; 68; 104; 3; 3; 2.0005e-08; 1.354002201e-05; -0.003732291469994859; 3.0000000000000004e-08; -0.36595042499999997
500; 1101001; 69; 105; 4; 6; 2.0005e-08; -2.850303154e-05; -0.0037387262119739544; 3.0000000000000004e-08; -0.3677759505
500; 1101010; 6A; 106; 4; 1; 2.0005e-08; 7.233159295e-06; -0.0037193795406874164; 3.0000000000000004e-08; -0.3660476895
500; 1101011; 6B; 107; 5; 7; 2.0005e-08; 5.87401962e-06; -0.003745215802776167; 3.0000000000000004e-08; -0.36960928000000004
500; 1101100; 6C; 108; 4; 2; 2.0005e-08; -1.698483642e-05; -0.003738777263537969; 3.0000000000000004e-08; -0.36696316100000004
500; 1101101; 6D; 109; 5; 4; 2.0005e-08; 2.837805173e-05; -0.003751604959519054; 3.0000000000000004e-08; -0.36887226549999996
500; 1011; B; 11; 3; 4; 2.0005e-08; 1.1703431930000001e-05; -0.003751640600945294; 3.0000000000000004e-08; -0.3684289415
500; 1101110; 6E; 110; 5; 6; 2.0005e-08; 1.2508967295e-05; -0.003745160538145533; 3.0000000000000004e-08; -0.36995827000000003
500; 1101111; 6F; 111; 6; 3; 2.0005e-08; -1.353158202e-05; -0.00373517456222963; 3.0000000000000004e-08; -0.36765347449999997
500; 1110000; 70; 112; 3; 3; 2.0005e-08; -1.9589130715e-05; -0.0037314702614688676; 3.0000000000000004e-08; -0.3664067425
500; 1110001; 71; 113; 4; 4; 2.0005e-08; -2.0618843880000002e-05; -0.003729165041324591; 3.0000000000000004e-08; -0.3671955695
500; 1110010; 72; 114; 4; 1; 2.0005e-08; -2.0896403365e-05; -0.0037174819791296423; 3.0000000000000004e-08; -0.365268792
500; 1110011; 73; 115; 5; 5; 2.0005e-08; -1.87670729e-05; -0.0037705358976781603; 3.0000000000000004e-08; -0.36934731249999997
500; 1110100; 74; 116; 4; 3; 2.0005e-08; 5.504095385e-06; -0.0037301370729890073; 3.0000000000000004e-08; -0.3658988465
500; 1110101; 75; 117; 5; 5; 2.0005e-08; -2.4617352249999994e-06; -0.003734522422545972; 3.0000000000000004e-08; -0.3677934885
500; 1110110; 76; 118; 5; 3; 2.0005e-08; -7.493691794999999e-06; -0.0037296348093371827; 3.0000000000000004e-08; -0.36699454200000003
