P [mW]; data_bin; data_hex; data_dec; hamming_in; hamming_out; time [ns]; I (static) [A]; I (dynamic) [A]; time [ns]; I (laser) [A]
50; 0; 0; 0; 0; 4; 2.0001500000000002e-08; 1.810280875e-06; -0.003591482313408171; 3.0025e-08; -0.1468242455
50; 1010; A; 10; 2; 5; 2.0002024300000002e-08; 1.2458543649999999e-05; -0.003592674357432594; 3.0008e-08; -0.14679810250000003
50; 1100100; 64; 100; 3; 3; 2.0000646650000002e-08; 1.14510108e-05; -0.003598414676025275; 3.001485965e-08; -0.146757177
50; 1100101; 65; 101; 4; 4; 2.0005e-08; 1.4315990825e-05; -0.0035946387683415083; 3.0021580750000004e-08; -0.1468106065
50; 1100110; 66; 102; 4; 4; 2.00005e-08; 9.998055345000001e-06; -0.0036114002369071747; 3.0021272900000004e-08; -0.146785841
50; 1100111; 67; 103; 5; 3; 2.00006679e-08; 1.847430455e-05; -0.003583249347976214; 3.0025e-08; -0.14680969049999998
50; 1101000; 68; 104; 3; 3; 2.0005e-08; 1.3151378180000001e-05; -0.0035973451687319985; 3.0025e-08; -0.146765641
50; 1101001; 69; 105; 4; 6; 2.0005e-08; 1.3826428e-05; -0.003601092571771101; 3.001013115e-08; -0.146743782
50; 1101010; 6A; 106; 4; 1; 2.0004930649999998e-08; 1.657701375e-05; -0.0035981334520052855; 3.002155525e-08; -0.1468141115
50; 1101011; 6B; 107; 5; 7; 2.0000541450000002e-08; 9.212383805000001e-06; -0.0036269123618221134; 3.00211926e-08; -0.146701598
50; 1101100; 6C; 108; 4; 2; 2.00021183e-08; 1.43791399e-05; -0.003599005386124883; 3.0017089399999995e-08; -0.146801269
50; 1101101; 6D; 109; 5; 4; 2.000448e-08; 1.238571395e-05; -0.0035980294377895377; 2.99939041e-08; -0.146815812
50; 1011; B; 11; 3; 4; 2.000085705e-08; 8.01115993e-06; -0.003615935180290714; 3.0025e-08; -0.1467811255
50; 1101110; 6E; 110; 5; 6; 2.0005e-08; -1.7024658500000006e-06; -0.003623707631055337; 2.99968136e-08; -0.146787439
50; 1101111; 6F; 111; 6; 3; 2.00005892e-08; 2.3635779149999998e-05; -0.003599129506884772; 2.99794384e-08; -0.146830045
50; 1110000; 70; 112; 3; 3; 2.0003999999999998e-08; 1.340452675e-05; -0.003607649526324016; 3.000016875e-08; -0.14677215449999997
50; 1110001; 71; 113; 4; 4; 2.0003499999999998e-08; 1.15890931e-05; -0.0035932451356767326; 3.0025e-08; -0.146777857
50; 1110010; 72; 114; 4; 1; 2.0003576749999998e-08; 6.624003615e-06; -0.003587217553454905; 3.0011140499999997e-08; -0.146811571
50; 1110011; 73; 115; 5; 5; 2.000192e-08; 6.2627938200000004e-06; -0.003598207294647595; 2.99950688e-08; -0.146790915
50; 1110100; 74; 116; 4; 3; 2.0000328e-08; 1.2831323049999999e-05; -0.003587336141428495; 2.9996496700000004e-08; -0.146751662
50; 1110101; 75; 117; 5; 5; 2.00022585e-08; 1.57749852e-05; -0.003585074509179086; 2.9996872e-08; -0.1467760715
50; 1110110; 76; 118; 5; 3; 2.0003896600000002e-08; 6.7484673899999995e-06; -0.0035974762355913403; 3.001241195e-08; -0.14680839150000002
50; 1110111; 77; 119; 6; 6; 2.0005e-08; 9.601536255e-06; -0.00358158633455666; 3.00186108e-08; -0.1467837
50; 1100; C; 12; 2; 7; 2.0003499999999998e-08; 8.885317549999999e-07; -0.003600241742720881; 3.0016797649999996e-08; -0.146746374
50; 1111000; 78; 120; 4; 5; 2.0005e-08; 2.0998178745e-05; -0.003589181599765843; 3.002372975e-08; -0.146768977
50; 1111001; 79; 121; 5; 5; 2.0001536e-08; 2.600228375e-05; -0.0035819645336582586; 2.99972925e-08; -0.146768222
50; 1111010; 7A; 122; 5; 5; 2.000224e-08; 1.711376595e-05; -0.003591458514783778; 3.0012001050000005e-08; -0.1467764755
50; 1111011; 7B; 123; 6; 2; 2.0005e-08; 6.3091789550000005e-06; -0.0035943453832318305; 2.9985e-08; -0.1468064925
50; 1111100; 7C; 124; 5; 1; 2.0001024000000003e-08; 1.968448305e-05; -0.003588991531299961; 3.0025e-08; -0.146817288
50; 1111101; 7D; 125; 6; 8; 2.00005e-08; 1.5179264150000001e-06; -0.0036057841389963833; 2.998658755e-08; -0.1467946315
50; 1111110; 7E; 126; 6; 6; 2.000346655e-08; 2.387833215e-05; -0.003614502389037646; 3.00105728e-08; -0.1468023765
50; 1111111; 7F; 127; 7; 4; 2.000209715e-08; 2.1662057100000003e-06; -0.003587779863673374; 2.999245345e-08; -0.14680377849999998
50; 10000000; 80; 128; 1; 5; 2.0002292150000002e-08; 1.625122435e-05; -0.0036050309704602317; 3.001e-08; -0.1467459995
50; 10000001; 81; 129; 2; 2; 2.00000847e-08; 7.89554281e-06; -0.0035821718456265196; 3.001650875e-08; -0.14678417249999998
50; 1101; D; 13; 3; 6; 2.0005e-08; 1.086041645e-05; -0.0035954255221605147; 3.00043174e-08; -0.14677828450000002
50; 10000010; 82; 130; 2; 3; 2.000074415e-08; 7.5784567e-07; -0.0035985491702432587; 3.0005e-08; -0.146764758
50; 10000011; 83; 131; 3; 5; 2.00011267e-08; 4.59255761e-06; -0.003593380811537217; 3.0025e-08; -0.14679674999999998
50; 10000100; 84; 132; 2; 6; 2.000271615e-08; 1.80345328e-05; -0.003594017890317254; 3.000040355e-08; -0.14670476249999997
50; 10000101; 85; 133; 3; 5; 2.0000123099999998e-08; 1.608402065e-05; -0.0035857099768414314; 3.0025e-08; -0.146761586
50; 10000110; 86; 134; 3; 2; 2.0005e-08; 8.743372745e-06; -0.003591547220523445; 3.0025e-08; -0.14677681250000002
50; 10000111; 87; 135; 4; 4; 2.00018602e-08; -8.432322555e-06; -0.003573052254906646; 3.001527815e-08; -0.1467626695
50; 10001000; 88; 136; 2; 3; 2.0001782299999998e-08; -4.06366586e-06; -0.0035710655124719225; 3.00191405e-08; -0.146752767
50; 10001001; 89; 137; 3; 5; 2.000064e-08; -1.06177287e-06; -0.0035942498827443927; 3.001369215e-08; -0.146737256
50; 10001010; 8A; 138; 3; 6; 2.0003499999999998e-08; 1.51311336e-05; -0.0035966445493282864; 2.99895403e-08; -0.146734466
50; 10001011; 8B; 139; 4; 5; 2.0001500000000002e-08; 3.479176705e-05; -0.0036042990259306023; 3.001e-08; -0.146710236
50; 1110; E; 14; 3; 5; 2.0002685350000002e-08; 2.0911117699999998e-05; -0.00360820020147549; 3.0008e-08; -0.146813191
50; 10001100; 8C; 140; 3; 3; 2.00012836e-08; 1.55597759e-05; -0.0035922105687952333; 3.00168483e-08; -0.146756961
50; 10001101; 8D; 141; 4; 5; 2.000062515e-08; 1.116629055e-05; -0.0035863321277086286; 2.99976777e-08; -0.14677336149999998
50; 10001110; 8E; 142; 4; 3; 2.0002928999999998e-08; -5.3520779150000004e-06; -0.0036032139060860544; 3.001339315e-08; -0.146784529
50; 10001111; 8F; 143; 5; 5; 2.0000394900000002e-08; 1.0864241900000002e-06; -0.003580258335186279; 3.000855445e-08; -0.146754943
50; 10010000; 90; 144; 2; 2; 2.000030605e-08; 1.8966642549999998e-05; -0.0035955999380962735; 3.00068143e-08; -0.1467691465
50; 10010001; 91; 145; 3; 2; 2.000075e-08; 9.655260209999999e-06; -0.0035921423545526555; 3.0025e-08; -0.146779756
50; 10010010; 92; 146; 3; 5; 2.0005e-08; 9.38003018e-06; -0.003589160260662195; 3.00105309e-08; -0.146727907
50; 10010011; 93; 147; 4; 5; 2.0001500000000002e-08; 2.8971990249999998e-05; -0.003590853595002657; 3.00198258e-08; -0.146784286
50; 10010100; 94; 148; 3; 2; 2.000448e-08; 1.83300654e-05; -0.003573634971034224; 2.999724345e-08; -0.146756067
50; 10010101; 95; 149; 4; 3; 2.0005e-08; 1.361353085e-05; -0.00357376205280207; 3.0025e-08; -0.14678498
50; 1111; F; 15; 4; 5; 2.00003465e-08; 2.601977115e-05; -0.0035876769820947616; 3.000288625e-08; -0.14681530050000002
50; 10010110; 96; 150; 4; 2; 2.0003999999999998e-08; -1.4142884799999999e-06; -0.00359146595126096; 3.0014134399999996e-08; -0.146800303
50; 10010111; 97; 151; 5; 2; 2.0001489800000002e-08; 1.200971135e-05; -0.0035695989666182258; 3.0025e-08; -0.1467781185
50; 10011000; 98; 152; 3; 3; 2.000145375e-08; 2.01681883e-05; -0.0035740030902039793; 3.0008e-08; -0.146767769
50; 10011001; 99; 153; 4; 6; 2.00004472e-08; 5.87602859e-06; -0.0035832747440121427; 3.00134946e-08; -0.146738021
50; 10011010; 9A; 154; 4; 4; 2.00027997e-08; 5.000526465e-06; -0.003593743132963702; 3.0025e-08; -0.146752669
50; 10011011; 9B; 155; 5; 2; 2.00036861e-08; 7.052928145e-06; -0.0035849071811402595; 3.000200505e-08; -0.1467524595
50; 10011100; 9C; 156; 4; 6; 2.0005e-08; 1.89464774e-05; -0.003591593003885855; 3.0016360550000004e-08; -0.14668836000000002
50; 10011101; 9D; 157; 5; 5; 2.0003749999999998e-08; -3.186458575e-06; -0.003576817672957214; 2.9985898500000004e-08; -0.146756592
50; 10011110; 9E; 158; 5; 3; 2.000448e-08; 7.80779965e-06; -0.0036035709370684033; 3.0025e-08; -0.1467846985
50; 10011111; 9F; 159; 6; 6; 2.0005e-08; 8.380294035e-06; -0.003593545145770216; 2.9993e-08; -0.14671828
50; 10000; 10; 16; 1; 4; 2.0001213750000003e-08; 2.882826455e-05; -0.0035889905404117837; 3.00024661e-08; -0.146798806
50; 10100000; A0; 160; 2; 3; 2.0004174999999998e-08; 6.24635766e-06; -0.003602349056404894; 3.001688345e-08; -0.146796173
50; 10100001; A1; 161; 3; 3; 2.0002119050000002e-08; 2.1564949e-07; -0.0035966270258299448; 2.999529835e-08; -0.1467883855
50; 10100010; A2; 162; 3; 4; 2.000064e-08; 1.5673242600000001e-06; -0.0035913382725309287; 2.99968745e-08; -0.14677779
50; 10100011; A3; 163; 4; 2; 2.0005e-08; 3.6801092250000005e-06; -0.003596434925976312; 3.0025e-08; -0.146833528
50; 10100100; A4; 164; 3; 3; 2.0001024000000003e-08; -1.14144975e-05; -0.0036084550521588584; 3.0025e-08; -0.14675125849999998
50; 10100101; A5; 165; 4; 2; 2.00032e-08; 2.727200855e-05; -0.0035865483064037216; 2.99989553e-08; -0.14681222249999998
50; 10100110; A6; 166; 4; 2; 2.00028711e-08; -7.68738475e-06; -0.003600424775858976; 3.0025e-08; -0.1468136175
50; 10100111; A7; 167; 5; 4; 2.0003499999999998e-08; 4.47648687e-06; -0.0035929337725452157; 3.001730005e-08; -0.146788764
50; 10101000; A8; 168; 3; 3; 2.000085215e-08; 1.36520929e-05; -0.0035886598215952655; 3.000796675e-08; -0.14679238849999998
50; 10101001; A9; 169; 4; 5; 2.0004096000000002e-08; 2.60315389e-05; -0.003592565754024815; 3.00051515e-08; -0.146779896
50; 10001; 11; 17; 2; 2; 2.0003499999999998e-08; 9.958376715e-06; -0.003593530802662728; 3.001893685e-08; -0.146825316
50; 10101010; AA; 170; 4; 4; 2.000288e-08; 1.56157894e-05; -0.0036017992398905325; 3.00191679e-08; -0.146783964
50; 10101011; AB; 171; 5; 3; 2.0002047999999998e-08; -3.1807193199999997e-06; -0.0036009579380314066; 3.0025e-08; -0.1467945295
50; 10101100; AC; 172; 4; 3; 2.0004560399999998e-08; -6.741061885e-06; -0.0036056883283488; 3.0025e-08; -0.14679121750000002
50; 10101101; AD; 173; 5; 4; 2.000146405e-08; 1.072366095e-05; -0.0035958296454832624; 3.0004272250000003e-08; -0.1468199495
50; 10101110; AE; 174; 5; 4; 2.00032e-08; 3.395277075e-05; -0.0036081850179193044; 3.0025e-08; -0.146799048
50; 10101111; AF; 175; 6; 5; 2.000265695e-08; 1.21713438e-05; -0.0035948483526221657; 3.001967615e-08; -0.146779045
50; 10110000; B0; 176; 3; 6; 2.0005e-08; 5.91695663e-06; -0.003612344365085371; 3.00135927e-08; -0.14672010600000002
50; 10110010; B2; 178; 4; 5; 2.0003161600000002e-08; 1.48032368e-05; -0.0036020359083970533; 3.00212e-08; -0.146730197
50; 10110011; B3; 179; 5; 5; 2.000036105e-08; -7.162350685e-06; -0.003609852969069381; 3.0025e-08; -0.1467815005
50; 10010; 12; 18; 2; 4; 2.00005e-08; 1.98010368e-05; -0.003593709418191996; 2.99906947e-08; -0.14679709549999997
50; 10110100; B4; 180; 4; 4; 2.0002047999999998e-08; 4.559861624999999e-06; -0.00359691619113943; 2.99949292e-08; -0.14673185449999998
50; 10110101; B5; 181; 5; 5; 2.0000221e-08; 1.252347045e-05; -0.003590996719360215; 3.00071105e-08; -0.146764359
50; 10110110; B6; 182; 5; 4; 2.0001024000000003e-08; 1.78632366e-05; -0.00358739463845201; 3.0005433250000006e-08; -0.14678273
50; 10110111; B7; 183; 6; 4; 2.00032828e-08; 1.988941675e-05; -0.0035972151481811396; 3.00124761e-08; -0.146756581
50; 10111000; B8; 184; 4; 4; 2.0005e-08; 6.443061345e-06; -0.003581471931339501; 2.9993e-08; -0.146755425
50; 10111001; B9; 185; 5; 4; 2.00032576e-08; 1.116982535e-05; -0.003582195842368349; 3.0025e-08; -0.14675531549999998
50; 10111010; BA; 186; 5; 5; 2.00014009e-08; -1.65973923e-06; -0.00358808069666817; 2.9975585600000003e-08; -0.14675150650000002
50; 10111011; BB; 187; 6; 5; 2.00010467e-08; 6.757981835e-06; -0.0036027586198461364; 3.0025e-08; -0.1467538725
50; 10111100; BC; 188; 5; 4; 2.0001543350000002e-08; 1.4573365999999999e-05; -0.0035916388403949067; 3.00138124e-08; -0.1467695455
50; 10111101; BD; 189; 6; 5; 2.0002880149999998e-08; 4.755339424999999e-06; -0.0035858722673213048; 3.00161118e-08; -0.146810825
50; 10011; 13; 19; 3; 6; 2.00032e-08; 1.2695677e-05; -0.003608473283903001; 2.999424e-08; -0.14680488949999998
50; 10111110; BE; 190; 6; 5; 2.0001401e-08; -1.2214833750000001e-05; -0.0036041825447515607; 3.00146372e-08; -0.1467667755
50; 10111111; BF; 191; 7; 1; 2.0000721749999998e-08; 2.468400675e-06; -0.0035719701314932428; 3.001617145e-08; -0.146815004
50; 11000000; C0; 192; 2; 5; 2.00016293e-08; 2.185322985e-05; -0.003617260935093014; 2.9997088e-08; -0.146794078
50; 11000001; C1; 193; 3; 4; 2.0001250000000002e-08; 2.84825218e-05; -0.003603968522193771; 2.99819162e-08; -0.14683349750000002
50; 11000010; C2; 194; 3; 3; 2.0005e-08; 1.3379690265e-05; -0.0036036512092647455; 3.001e-08; -0.14683851
50; 11000011; C3; 195; 4; 4; 2.00014308e-08; 1.3027920199999999e-05; -0.0035954580799002277; 3.000480095e-08; -0.1468660275
50; 11000100; C4; 196; 3; 3; 2.00022117e-08; 1.196264805e-05; -0.00359297354156433; 3.0025e-08; -0.14681124499999998
50; 11000101; C5; 197; 4; 4; 2.00005179e-08; 1.62543047e-05; -0.0035935330573313748; 3.001516665e-08; -0.14681788499999998
50; 11000110; C6; 198; 4; 4; 2.000225e-08; 1.70523389e-05; -0.003606392481555911; 3.001496855e-08; -0.146817065
