P [mW]; data_bin; data_hex; data_dec; hamming_in; hamming_out; time [ns]; I (static) [A]; I (dynamic) [A]; time [ns]; I (laser) [A]
50; 1100110; 66; 102; 4; 4; 4.00005e-08; -6.470965755e-05; -0.00504628197221646; 4.500004625e-08; -0.269959391
50; 1100111; 67; 103; 5; 3; 4.000051195e-08; 7.932368779999999e-05; -0.005061434188275899; 4.499916895e-08; -0.27017393
50; 1101000; 68; 104; 3; 3; 4.00015e-08; -1.6255296800000002e-05; -0.004976442321355429; 4.500004025e-08; -0.27000895599999997
50; 1101001; 69; 105; 4; 6; 4.00002601e-08; -1.52652241e-05; -0.00497727774644039; 4.5001574599999995e-08; -0.272487024
50; 1110010; 72; 114; 4; 1; 4.00001357e-08; 5.50895143e-05; -0.00500112267609104; 4.5000378349999997e-08; -0.269975864
50; 1110011; 73; 115; 5; 5; 4.00013428e-08; -5.8782476649999995e-05; -0.0050208858948173575; 4.5000054800000004e-08; -0.259500328
50; 1110100; 74; 116; 4; 3; 4.00016384e-08; -3.2312930700000004e-05; -0.004988474875567388; 4.49995369e-08; -0.27001112
50; 1111001; 79; 121; 5; 5; 4.00010914e-08; 5.318837355e-05; -0.004998670008808423; 4.5000246599999995e-08; -0.2704845855
50; 1111010; 7A; 122; 5; 5; 4.000091375e-08; -1.99127446e-05; -0.004976020752699485; 4.500004815e-08; -0.27048931200000004
50; 1111011; 7B; 123; 6; 2; 4.0000174e-08; 8.6961912e-06; -0.005010853473917155; 4.500049255e-08; -0.266392114
50; 1111101; 7D; 125; 6; 8; 4.0000768e-08; -9.15187616e-05; -0.0050223117890428005; 4.499896885e-08; -0.2601338675
50; 1111110; 7E; 126; 6; 6; 4.00015e-08; -9.72363489e-05; -0.005005567234523875; 4.499944115e-08; -0.26983637
50; 10000001; 81; 129; 2; 2; 4.00005121e-08; -5.492020705e-05; -0.005022681403170322; 4.4999941949999996e-08; -0.2654872855
50; 1101; D; 13; 3; 6; 4.000048915e-08; -7.114773050000001e-05; -0.0050635512951566234; 4.50000762e-08; -0.27167779999999997
50; 10000010; 82; 130; 2; 3; 4.000015e-08; -2.94124716e-05; -0.005016954181760654; 4.4999987e-08; -0.26324630849999997
50; 10000100; 84; 132; 2; 6; 4.000104625e-08; 3.866966175e-06; -0.0050213790910200685; 4.499996635e-08; -0.2777296335
50; 10000101; 85; 133; 3; 5; 4.00004137e-08; -3.616291275e-05; -0.005018996531811987; 4.499989325e-08; -0.264740003
50; 10000110; 86; 134; 3; 2; 4.00001522e-08; 5.54221977e-05; -0.005052780588618627; 4.499954225e-08; -0.273895552
50; 10001001; 89; 137; 3; 5; 4.0000392850000004e-08; -6.603619735e-05; -0.005014187065247815; 4.500004845e-08; -0.26435069899999997
50; 10001010; 8A; 138; 3; 6; 4.00005e-08; 2.879398485e-05; -0.005007842194431163; 4.49999448e-08; -0.27499081000000003
