P [mW]; data_bin; data_hex; data_dec; hamming_in; hamming_out; time [ns]; I (static) [A]; I (dynamic) [A]; time [ns]; I (laser) [A]
200; 10001001; 89; 137; 3; 5; 2.0005e-08; -3.501280595e-05; -0.004513999293877728; 3.0000000000000004e-08; -0.1669148145
200; 10001010; 8A; 138; 3; 6; 2.0005e-08; 1.2714185795e-05; -0.0042277299620611586; 3.0000000000000004e-08; -0.1675963505
200; 10001011; 8B; 139; 4; 5; 2.0005e-08; -9.332390495e-06; -0.004228218578244421; 3.0000000000000004e-08; -0.1668129
200; 1110; E; 14; 3; 5; 2.0005e-08; -4.190478046e-05; -0.0038352561321939017; 3.0000000000000004e-08; -0.167388537
200; 10001100; 8C; 140; 3; 3; 2.0005e-08; -1.724479953e-05; -0.003953885075260023; 3.0000000000000004e-08; -0.1699698555
200; 10001101; 8D; 141; 4; 5; 2.0005e-08; -1.4423875975e-05; -0.0037634821569892977; 3.0000000000000004e-08; -0.169306577
200; 10001110; 8E; 142; 4; 3; 2.0005e-08; -1.8218472625000003e-05; -0.003820077586946346; 3.0000000000000004e-08; -0.168160619
200; 10001111; 8F; 143; 5; 5; 2.0005e-08; -5.2071282075e-05; -0.003709120551148378; 3.0000000000000004e-08; -0.1687154675
200; 10010000; 90; 144; 2; 2; 2.0005e-08; 6.291242820000001e-06; -0.004028487317484426; 3.0000000000000004e-08; -0.167990953
200; 10010001; 91; 145; 3; 2; 2.0005e-08; -1.4781372204999999e-05; -0.003883638907629615; 3.0000000000000004e-08; -0.168044066
200; 10010010; 92; 146; 3; 5; 2.0005e-08; -1.6355909575e-05; -0.0038591202471016167; 3.0000000000000004e-08; -0.166803792
200; 10010011; 93; 147; 4; 5; 2.0005e-08; -3.831477445e-06; -0.0037871680293689036; 3.0000000000000004e-08; -0.16591892
200; 10010100; 94; 148; 3; 2; 2.0003999599999998e-08; -1.8496497665e-05; -0.003990180618093936; 2.99975296e-08; -0.167306524
200; 10010101; 95; 149; 4; 3; 2.0005e-08; -6.3062086599999995e-06; -0.003814407141746899; 3.0000000000000004e-08; -0.16648714250000002
200; 1111; F; 15; 4; 5; 2.0005e-08; -9.831201265e-06; -0.003669167323896661; 3.0000000000000004e-08; -0.16749552899999998
200; 10010110; 96; 150; 4; 2; 2.0005e-08; -2.1699179475e-05; -0.0037961725849805185; 3.0000000000000004e-08; -0.166970949
200; 10010111; 97; 151; 5; 2; 2.0001083050000002e-08; -3.6466850349999995e-05; -0.0037908367601542973; 3.0000000000000004e-08; -0.165981722
200; 10011000; 98; 152; 3; 3; 2.0005e-08; -2.883359468e-05; -0.004537213272284509; 3.0000000000000004e-08; -0.1671233285
200; 10011001; 99; 153; 4; 6; 2.0005e-08; 1.576733555e-06; -0.004377078514091543; 3.0000000000000004e-08; -0.1660264465
200; 10011010; 9A; 154; 4; 4; 2.0005e-08; -7.75521787e-06; -0.004339530148832729; 3.0000000000000004e-08; -0.1665782905
200; 10011011; 9B; 155; 5; 2; 2.0005e-08; 8.25417057e-06; -0.0041337101390795; 3.0000000000000004e-08; -0.1661966835
200; 10011100; 9C; 156; 4; 6; 2.0005e-08; -3.514789874e-05; -0.004016758337062361; 3.0000000000000004e-08; -0.1687575105
200; 10011101; 9D; 157; 5; 5; 2.0005e-08; -6.4596340500000004e-06; -0.0038027120929294395; 3.0000000000000004e-08; -0.168208079
200; 10011110; 9E; 158; 5; 3; 2.0005e-08; -3.164971075e-06; -0.0039053845456614245; 3.0000000000000004e-08; -0.166811184
200; 10011111; 9F; 159; 6; 6; 2.0005e-08; -4.79258575e-07; -0.003767532918756535; 3.0000000000000004e-08; -0.1676686095
200; 10000; 10; 16; 1; 4; 2.0005e-08; 1.7859298385000003e-05; -0.003955237188600464; 3.0000000000000004e-08; -0.168044162
200; 10100000; A0; 160; 2; 3; 2.0005e-08; 1.1870665755e-05; -0.004048357000649888; 3.0000000000000004e-08; -0.16868867850000002
200; 10100001; A1; 161; 3; 3; 2.0005e-08; 2.7397309874999997e-05; -0.0038289441888430423; 3.0000000000000004e-08; -0.1690872275
200; 10100010; A2; 162; 3; 4; 2.0005e-08; 2.2787870649999997e-06; -0.0038749275353482174; 3.0000000000000004e-08; -0.168447762
200; 10100011; A3; 163; 4; 2; 2.0005e-08; -2.4402682935e-05; -0.003835516251003153; 3.0000000000000004e-08; -0.167193032
200; 10100100; A4; 164; 3; 3; 2.0005e-08; -9.809791119999999e-06; -0.0039732341019878565; 3.0000000000000004e-08; -0.1678583805
200; 10100101; A5; 165; 4; 2; 2.0005e-08; -4.284747787e-05; -0.003838144325194515; 3.0000000000000004e-08; -0.1672480435
200; 10100110; A6; 166; 4; 2; 2.0005e-08; 4.588390980000001e-06; -0.003756579085615345; 3.0000000000000004e-08; -0.16786994900000002
200; 10100111; A7; 167; 5; 4; 2.0005e-08; 2.224635296e-05; -0.003802832257054412; 3.0000000000000004e-08; -0.1672792595
200; 10101000; A8; 168; 3; 3; 2.0005e-08; 4.94629035e-06; -0.004450312953087552; 3.0000000000000004e-08; -0.1680118585
200; 10101001; A9; 169; 4; 5; 2.0005e-08; -4.1018139315e-05; -0.004328642689699727; 3.0000000000000004e-08; -0.1669690405
200; 10001; 11; 17; 2; 2; 2.0005e-08; 1.3093870945e-05; -0.0038111116881677553; 3.0000000000000004e-08; -0.1676804975
200; 10101010; AA; 170; 4; 4; 2.0005e-08; 6.618605205e-06; -0.004120951669063244; 3.0000000000000004e-08; -0.16821915250000002
200; 10101011; AB; 171; 5; 3; 2.0005e-08; 1.9315905895000002e-05; -0.004029964871179418; 3.0000000000000004e-08; -0.16709858249999998
200; 10101100; AC; 172; 4; 3; 2.0005e-08; -9.783610155e-06; -0.003980068054665683; 3.0000000000000004e-08; -0.1694478885
200; 10101101; AD; 173; 5; 4; 2.0005e-08; 5.4364474849999995e-06; -0.003762401763640789; 3.0000000000000004e-08; -0.169441403
200; 10101110; AE; 174; 5; 4; 2.0005e-08; 3.693398545e-06; -0.0038182772389813466; 3.0000000000000004e-08; -0.16813278450000002
200; 10101111; AF; 175; 6; 5; 2.0005e-08; -1.699510606e-05; -0.0036858035256966356; 3.0000000000000004e-08; -0.1686027465
200; 10110000; B0; 176; 3; 6; 2.0005e-08; -1.872124117e-05; -0.003991842763661088; 3.0000000000000004e-08; -0.168659673
200; 10110001; B1; 177; 4; 3; 2.0005e-08; 3.5361618540000004e-05; -0.00385716202715511; 3.0000000000000004e-08; -0.16913575
200; 10110010; B2; 178; 4; 5; 2.0005e-08; -8.575057205e-06; -0.0038536886375411658; 3.0000000000000004e-08; -0.168762314
200; 10110011; B3; 179; 5; 5; 2.0005e-08; -2.1324384195e-05; -0.003777306551505537; 3.0000000000000004e-08; -0.1671139205
200; 10010; 12; 18; 2; 4; 2.0005e-08; -3.149631481e-05; -0.0037897977850996478; 3.0000000000000004e-08; -0.166649186
200; 10110100; B4; 180; 4; 4; 2.0005e-08; -2.429665269e-05; -0.003947759615022807; 3.0000000000000004e-08; -0.16740070699999998
200; 10110101; B5; 181; 5; 5; 2.0005e-08; 2.9135088859999997e-05; -0.0038075101301578663; 3.0000000000000004e-08; -0.1671938905
200; 10110110; B6; 182; 5; 4; 2.0005e-08; 9.765721875000001e-06; -0.0037411788394472773; 3.0000000000000004e-08; -0.167899708
200; 10110111; B7; 183; 6; 4; 2.0005e-08; 5.3207449235e-05; -0.00376678051981064; 3.0000000000000004e-08; -0.166713924
200; 10111000; B8; 184; 4; 4; 2.0005e-08; -1.1130488475e-05; -0.004411857097989624; 3.0000000000000004e-08; -0.167630288
200; 10111001; B9; 185; 5; 4; 2.0005e-08; -3.517909441e-05; -0.004383474192156894; 3.0000000000000004e-08; -0.166859784
200; 10111010; BA; 186; 5; 5; 2.0005e-08; 3.153179365e-06; -0.004181934471810887; 3.0000000000000004e-08; -0.16803659599999998
200; 10111011; BB; 187; 6; 5; 2.0005e-08; -2.3619300695000002e-05; -0.004167643548482019; 3.0000000000000004e-08; -0.16732756599999998
200; 10111100; BC; 188; 5; 4; 2.0005e-08; 2.4239969415e-05; -0.0039058690769959285; 3.0000000000000004e-08; -0.1688544575
200; 10111101; BD; 189; 6; 5; 2.0005e-08; -3.5560096885e-05; -0.003774032462393572; 3.0000000000000004e-08; -0.168721342
200; 10011; 13; 19; 3; 6; 2.0005e-08; -6.33524803e-06; -0.0036566794231370735; 3.0000000000000004e-08; -0.16615683
200; 10111110; BE; 190; 6; 5; 2.0005e-08; -8.17693219e-06; -0.0037993352832952376; 3.0000000000000004e-08; -0.1676792365
200; 10111111; BF; 191; 7; 1; 2.0005e-08; 5.740003515e-06; -0.003738234066777272; 3.0000000000000004e-08; -0.168004794
200; 11000000; C0; 192; 2; 5; 2.0005e-08; -2.5385787225e-05; -0.004034322022196341; 3.0000000000000004e-08; -0.16884858349999998
200; 11000001; C1; 193; 3; 4; 2.0005e-08; 1.4116504850000002e-06; -0.003911152516939485; 3.0000000000000004e-08; -0.168757218
200; 11000010; C2; 194; 3; 3; 2.0005e-08; -4.598675342e-05; -0.003850939435818875; 3.0000000000000004e-08; -0.16830221499999998
200; 11000011; C3; 195; 4; 4; 2.0005e-08; -2.7341308535e-05; -0.0037300000368444197; 3.0000000000000004e-08; -0.166463001
200; 11000100; C4; 196; 3; 3; 2.0005e-08; -1.5190757365000001e-05; -0.00407932537224515; 3.0000000000000004e-08; -0.167956792
200; 11000101; C5; 197; 4; 4; 2.0005e-08; 2.015727692e-05; -0.003971106903082273; 3.0000000000000004e-08; -0.167532766
200; 11000110; C6; 198; 4; 4; 2.0005e-08; -2.348756856e-05; -0.0037528612951569524; 3.0000000000000004e-08; -0.16764687
200; 11000111; C7; 199; 5; 4; 2.0005e-08; -8.70374323e-06; -0.003766388586411895; 3.0000000000000004e-08; -0.1669005065
200; 10; 2; 2; 1; 6; 2.0005e-08; 1.9774242899999997e-06; -0.003817490369480409; 3.0000000000000004e-08; -0.167015727
200; 10100; 14; 20; 2; 6; 2.0005e-08; -3.2775048365000004e-05; -0.00392814681659154; 3.0000000000000004e-08; -0.167319839
200; 11001000; C8; 200; 3; 4; 2.0005e-08; -3.0268886245e-05; -0.00460477325146882; 3.0000000000000004e-08; -0.16772730000000002
200; 11001001; C9; 201; 4; 6; 2.0005e-08; -1.1205553385e-05; -0.004479222552820093; 3.0000000000000004e-08; -0.166672349
200; 11001010; CA; 202; 4; 4; 2.0005e-08; 1.6683492975e-05; -0.004255867952588007; 3.0000000000000004e-08; -0.1676760845
200; 11001011; CB; 203; 5; 5; 2.0005e-08; 1.4438576255000001e-05; -0.004190562281147977; 3.0000000000000004e-08; -0.1663893775
200; 11001100; CC; 204; 4; 4; 2.00041956e-08; 1.478442985e-06; -0.004011159542070467; 3.0000000000000004e-08; -0.169006857
200; 11001101; CD; 205; 5; 6; 2.0005e-08; -5.38430606e-06; -0.0038028052366569287; 3.0000000000000004e-08; -0.16846383850000002
200; 11001110; CE; 206; 5; 4; 2.0005e-08; 3.4079497695e-05; -0.0038042402143309067; 3.0000000000000004e-08; -0.1673307905
200; 11001111; CF; 207; 6; 3; 2.000142925e-08; -2.2572115985000003e-05; -0.0037087053063572734; 3.0000000000000004e-08; -0.1675524155
200; 11010000; D0; 208; 3; 3; 2.0005e-08; 2.1206486255e-05; -0.00398778843646128; 3.0000000000000004e-08; -0.168755783
200; 11010001; D1; 209; 4; 5; 2.0005e-08; -1.783189987e-06; -0.0037781338507428225; 3.0000000000000004e-08; -0.168685384
200; 10101; 15; 21; 3; 4; 2.0005e-08; -1.7966401865e-05; -0.003789111688529676; 3.0000000000000004e-08; -0.1664791865
200; 11010010; D2; 210; 4; 5; 2.0005e-08; 1.3994236134999998e-05; -0.003817638030147928; 3.0000000000000004e-08; -0.1679058275
200; 11010011; D3; 211; 5; 4; 2.0005e-08; 6.290169259999999e-06; -0.003723267997877997; 3.0000000000000004e-08; -0.1666252815
200; 11010100; D4; 212; 4; 2; 2.0005e-08; 2.188984469e-05; -0.003977917992255609; 3.0000000000000004e-08; -0.168138169
200; 11010101; D5; 213; 5; 2; 2.0005e-08; -3.51429833e-06; -0.0038295152927688976; 3.0000000000000004e-08; -0.16796625850000002
200; 11010110; D6; 214; 5; 6; 2.0005e-08; 1.1176568239999999e-05; -0.003743566961848918; 3.0000000000000004e-08; -0.16757837
200; 11010111; D7; 215; 6; 3; 2.0005e-08; -1.313389485e-05; -0.003765300011230962; 3.0000000000000004e-08; -0.16682937850000001
200; 11011000; D8; 216; 4; 3; 2.0005e-08; 2.6222769415000002e-05; -0.004435483320256788; 3.0000000000000004e-08; -0.16778458899999998
200; 11011001; D9; 217; 5; 4; 2.0005e-08; 6.8016138545e-05; -0.004424196228191606; 3.0000000000000004e-08; -0.16656324449999999
200; 11011010; DA; 218; 5; 5; 2.0005e-08; -1.0713137959999999e-05; -0.004279243224910593; 3.0000000000000004e-08; -0.16754839700000002
200; 11011011; DB; 219; 6; 5; 2.0005e-08; -5.57533258e-06; -0.004050274170358196; 3.0000000000000004e-08; -0.166851719
200; 10110; 16; 22; 3; 4; 2.0005e-08; -4.04952061e-06; -0.0038326121353866966; 3.0000000000000004e-08; -0.1667763745
200; 11011100; DC; 220; 5; 3; 2.0005e-08; -1.9401433065e-05; -0.003910848190234549; 3.0000000000000004e-08; -0.16871546999999998
200; 11011101; DD; 221; 6; 3; 2.0005e-08; 2.5497766950000004e-06; -0.0037615357734928265; 3.0000000000000004e-08; -0.16817336500000002
200; 11011110; DE; 222; 6; 4; 2.0005e-08; -6.322423705e-06; -0.0037912297561425085; 3.0000000000000004e-08; -0.1668269415
200; 11011111; DF; 223; 7; 5; 2.0005e-08; -2.765348619e-05; -0.0036660062094063116; 3.0000000000000004e-08; -0.167373512
200; 11100000; E0; 224; 3; 4; 2.0005e-08; -9.735760835e-06; -0.004004391558510783; 3.0000000000000004e-08; -0.1685976885
200; 11100001; E1; 225; 4; 5; 2.0005e-08; -4.864883975e-06; -0.0037916523730673842; 3.0000000000000004e-08; -0.1685987525
200; 11100010; E2; 226; 4; 3; 2.0005e-08; 4.319520735e-06; -0.003841026463459973; 3.0000000000000004e-08; -0.16813238949999998
200; 11100011; E3; 227; 5; 2; 2.0005e-08; -2.292138786e-05; -0.003815163558131026; 3.0000000000000004e-08; -0.1666898825
200; 11100100; E4; 228; 4; 4; 2.0005e-08; 1.533995363e-05; -0.003972630734007617; 3.0000000000000004e-08; -0.1677173225
200; 11100101; E5; 229; 5; 5; 2.0005e-08; 1.65177596e-06; -0.0038672183304367677; 3.0000000000000004e-08; -0.16717590850000003
200; 10111; 17; 23; 4; 4; 2.0005e-08; 9.341703495e-06; -0.0037858116454624817; 3.0000000000000004e-08; -0.166330363
200; 11100110; E6; 230; 5; 4; 2.0005e-08; -8.037154649999999e-07; -0.0037138866682665025; 3.0000000000000004e-08; -0.1678549775
200; 11100111; E7; 231; 6; 3; 2.0005e-08; 1.3296346525e-05; -0.0037932752789276245; 3.0000000000000004e-08; -0.167231602
200; 11101000; E8; 232; 4; 5; 2.0005e-08; 2.872055936e-05; -0.004453767064561634; 3.0000000000000004e-08; -0.1681179105
200; 11101001; E9; 233; 5; 4; 2.0005e-08; -1.442457084e-05; -0.004411581553151691; 3.0000000000000004e-08; -0.167100943
200; 11101010; EA; 234; 5; 4; 2.0005e-08; 2.527249071e-05; -0.004163515243368893; 3.0000000000000004e-08; -0.168266723
200; 11101011; EB; 235; 6; 5; 2.0005e-08; 2.378336992e-05; -0.0040411095740857175; 3.0000000000000004e-08; -0.16651676799999998
200; 11101100; EC; 236; 5; 5; 2.0005e-08; -2.528511346e-05; -0.003936187173028466; 3.0000000000000004e-08; -0.1691253875
200; 11101101; ED; 237; 6; 4; 2.0005e-08; -2.4092263645000002e-05; -0.0037591756308982443; 3.0000000000000004e-08; -0.168812941
200; 11101110; EE; 238; 6; 2; 2.0005e-08; -1.856992741e-05; -0.003794210745285264; 3.0000000000000004e-08; -0.1676606275
200; 11101111; EF; 239; 7; 7; 2.0005e-08; 4.3191726245e-05; -0.003668259927672239; 3.0000000000000004e-08; -0.16792027599999998
200; 11000; 18; 24; 2; 5; 2.0005e-08; 2.768226953e-05; -0.004333252400995104; 3.0000000000000004e-08; -0.1668535035
200; 11110000; F0; 240; 4; 3; 2.0005e-08; 5.010380174999999e-06; -0.003958681788237675; 3.0000000000000004e-08; -0.1685774805
200; 11110001; F1; 241; 5; 3; 2.0005e-08; -8.47625755e-07; -0.0038185520800587836; 3.0000000000000004e-08; -0.1684279705
200; 11110010; F2; 242; 5; 3; 2.0005e-08; 6.03948387e-06; -0.0038410163918460418; 3.0000000000000004e-08; -0.16860071
200; 11110011; F3; 243; 6; 3; 2.0005e-08; 1.7078421345e-05; -0.0037177983766542265; 3.0000000000000004e-08; -0.16668141250000001
200; 11110100; F4; 244; 5; 7; 2.0005e-08; -3.311752712e-05; -0.00396081962785687; 3.0000000000000004e-08; -0.1675951545
200; 11110101; F5; 245; 6; 5; 2.00005796e-08; -1.8414150555e-05; -0.0038348094503773047; 2.99576996e-08; -0.1672329625
200; 11110110; F6; 246; 6; 2; 2.0005e-08; -3.7238811935e-05; -0.00381813809103594; 3.0000000000000004e-08; -0.16785816450000002
200; 11110111; F7; 247; 7; 3; 2.0005e-08; -5.94744665e-06; -0.003816202509219687; 3.0000000000000004e-08; -0.166883493
200; 11111000; F8; 248; 5; 2; 2.0005e-08; 1.0146957845e-05; -0.004324248610321344; 3.0000000000000004e-08; -0.16760954249999999
200; 11111001; F9; 249; 6; 4; 2.0005e-08; 3.173659761e-05; -0.004342297283565716; 3.0000000000000004e-08; -0.166830793
200; 11001; 19; 25; 3; 4; 2.0005e-08; -8.372428725e-06; -0.0042699037597654374; 3.0000000000000004e-08; -0.1659972575
200; 11111010; FA; 250; 6; 4; 2.0005e-08; -3.173721373e-05; -0.004187515429040667; 3.0000000000000004e-08; -0.167683277
200; 11111011; FB; 251; 7; 4; 2.0005e-08; 3.260128368e-05; -0.004117167634661633; 3.0000000000000004e-08; -0.1666503425
200; 11111100; FC; 252; 6; 3; 2.0005e-08; 2.858454194e-05; -0.003829178957743662; 3.0000000000000004e-08; -0.16795964000000002
200; 11111101; FD; 253; 7; 3; 2.0005e-08; 6.504663024999999e-06; -0.0036921772426168104; 3.0000000000000004e-08; -0.1678676405
200; 11111110; FE; 254; 7; 6; 2.0005e-08; -2.334459156e-05; -0.0037318576833793894; 3.0000000000000004e-08; -0.167112608
200; 11111111; FF; 255; 8; 3; 2.0005e-08; 1.876172405e-06; -0.0036861867765937964; 3.0000000000000004e-08; -0.16732263349999998
200; 11010; 1A; 26; 3; 3; 2.0005e-08; -9.24743167e-06; -0.004252678114665372; 3.0000000000000004e-08; -0.166687138
200; 11011; 1B; 27; 4; 6; 2.0005e-08; -6.55244787e-06; -0.004011107547094491; 3.0000000000000004e-08; -0.166139145
200; 11100; 1C; 28; 3; 4; 2.0005e-08; 8.073940515e-06; -0.0038545115282540856; 3.0000000000000004e-08; -0.1686019245
200; 11101; 1D; 29; 4; 3; 2.0005e-08; 3.516664025e-06; -0.0037346093746949464; 3.0000000000000004e-08; -0.1682456505
200; 11; 3; 3; 2; 6; 2.0005e-08; -3.1700930535e-05; -0.0037310668638803977; 3.0000000000000004e-08; -0.1658324565
200; 11110; 1E; 30; 4; 4; 2.0005e-08; -1.888128499e-05; -0.003940785319206649; 3.0000000000000004e-08; -0.166879703
200; 11111; 1F; 31; 5; 2; 2.0005e-08; -8.130081344999999e-06; -0.0036852567103501065; 3.0000000000000004e-08; -0.16704329750000002
200; 100000; 20; 32; 1; 6; 2.0005e-08; 5.56019814e-06; -0.003973681858886819; 3.0000000000000004e-08; -0.1677824
200; 100001; 21; 33; 2; 7; 2.0005e-08; -4.815696685e-06; -0.003755967144552413; 3.0000000000000004e-08; -0.167422635
200; 100010; 22; 34; 2; 4; 2.0005e-08; -1.65025541e-05; -0.0038430484599812; 3.0000000000000004e-08; -0.16716236899999998
200; 100011; 23; 35; 3; 3; 2.0005e-08; -1.7864803810000003e-05; -0.003782980487292283; 3.0000000000000004e-08; -0.166144116
200; 100100; 24; 36; 2; 4; 2.0005e-08; 1.410137545e-06; -0.003913580569747929; 3.0000000000000004e-08; -0.1666181585
200; 100101; 25; 37; 3; 6; 2.000145965e-08; -3.0051486399999997e-06; -0.0038153563103372643; 3.0000000000000004e-08; -0.1658663715
200; 100110; 26; 38; 3; 7; 2.0005e-08; 1.5122921454999998e-05; -0.0037823097018226206; 3.0000000000000004e-08; -0.1668536955
200; 100111; 27; 39; 4; 4; 2.0005e-08; 5.8293195449999995e-06; -0.0037408041088282887; 3.0000000000000004e-08; -0.16642868900000002
200; 100; 4; 4; 1; 5; 2.0005e-08; -1.0161058990000001e-05; -0.003986229680958578; 3.0000000000000004e-08; -0.1669759295
200; 101000; 28; 40; 2; 3; 2.0005e-08; -1.8311492895e-05; -0.004410373089935946; 3.0000000000000004e-08; -0.167299328
200; 101001; 29; 41; 3; 4; 2.0005e-08; 9.71517817e-06; -0.004333781011333394; 3.0000000000000004e-08; -0.166290255
200; 101010; 2A; 42; 3; 5; 2.0005e-08; 2.5265712315e-05; -0.004135544593169973; 3.0000000000000004e-08; -0.16736695950000002
200; 101011; 2B; 43; 4; 5; 2.0005e-08; 1.423816186e-05; -0.003972080142883975; 3.0000000000000004e-08; -0.166612398
200; 101100; 2C; 44; 3; 4; 2.0005e-08; -1.8613165165e-05; -0.0038889252822622454; 3.0000000000000004e-08; -0.1680387655
200; 101101; 2D; 45; 4; 4; 2.0005e-08; -1.743029598e-05; -0.0037277771301715223; 3.0000000000000004e-08; -0.1677671095
200; 101110; 2E; 46; 4; 3; 2.0005e-08; -3.755331475e-06; -0.003794568641516821; 3.0000000000000004e-08; -0.166859437
