P [mW]; data_bin; data_hex; data_dec; hamming_in; hamming_out; time [ns]; I (static) [A]; I (dynamic) [A]; time [ns]; I (laser) [A]
200; 1; 1; 1; 1; 5; 2.0005e-08; -4.327650915e-07; -0.0002096645792064546; 3.0000000000000004e-08; -0.0796677826
200; 1010; A; 10; 2; 5; 2.0005e-08; -9.140978815000001e-07; -0.0005679761830854428; 3.0000000000000004e-08; -0.07958326835
200; 1100100; 64; 100; 3; 3; 2.0005e-08; 2.7329513160000004e-06; -0.0006075082339832148; 3.0000000000000004e-08; -0.0798704362
200; 1100101; 65; 101; 4; 4; 2.0005e-08; 7.210936024499999e-06; -0.0009153448985513927; 3.0000000000000004e-08; -0.0795842632
200; 1100110; 66; 102; 4; 4; 2.0005e-08; 6.3115661305e-06; -0.0009212193013234465; 3.0000000000000004e-08; -0.07960580105000001
200; 1100111; 67; 103; 5; 3; 2.0005e-08; -5.9858402985e-06; -0.001290559906916878; 3.0000000000000004e-08; -0.0794600285
200; 1101000; 68; 104; 3; 3; 2.0005e-08; 1.1683068686000001e-05; -0.0005243185971078074; 3.0000000000000004e-08; -0.07978058795000001
200; 1101001; 69; 105; 4; 6; 2.0005e-08; -1.471860298e-05; -0.0009038705664323465; 3.0000000000000004e-08; -0.07971056705
200; 1101010; 6A; 106; 4; 1; 2.0005e-08; -4.1634973500000004e-07; -0.0009974253489989104; 3.0000000000000004e-08; -0.07973539315
200; 1101011; 6B; 107; 5; 7; 2.0005e-08; 1.9332233049999997e-06; -0.0014227385917954328; 3.0000000000000004e-08; -0.07963425415
200; 1101100; 6C; 108; 4; 2; 2.0005e-08; -7.96240554e-07; -0.0010127102433967888; 3.0000000000000004e-08; -0.07977132465
200; 1101101; 6D; 109; 5; 4; 2.0005e-08; -1.0622187565e-06; -0.001311492603090518; 3.0000000000000004e-08; -0.07960942755
200; 1011; B; 11; 3; 4; 2.0005e-08; -7.32610715e-07; -0.0009001308762698305; 3.0000000000000004e-08; -0.0796973915
200; 1101110; 6E; 110; 5; 6; 2.0005e-08; -5.10588336e-06; -0.001242609538698434; 3.0000000000000004e-08; -0.07951336619999999
200; 1101111; 6F; 111; 6; 3; 2.0005e-08; 4.9522932409999995e-06; -0.0015247771880623287; 3.0000000000000004e-08; -0.0794528055
200; 1110000; 70; 112; 3; 3; 2.000243085e-08; -9.827964525000001e-07; -0.0004994674323720127; 3.0000000000000004e-08; -0.07970010075
200; 1110001; 71; 113; 4; 4; 2.0005e-08; 1.4314847698e-05; -0.0008240762233888153; 3.0000000000000004e-08; -0.0795893584
200; 1110010; 72; 114; 4; 1; 2.0005e-08; 5.558612564415e-06; -0.0009034491972287598; 3.0000000000000004e-08; -0.0795739269
200; 1110011; 73; 115; 5; 5; 2.0005e-08; 5.001854117e-06; -0.0012870845998964376; 3.0000000000000004e-08; -0.0794456076
200; 1110100; 74; 116; 4; 3; 2.0005e-08; 8.72727015e-07; -0.0008937467389321144; 3.0000000000000004e-08; -0.0798030615
200; 1110101; 75; 117; 5; 5; 2.0005e-08; 5.9641270365e-06; -0.0010930214411100682; 3.0000000000000004e-08; -0.07957362535
200; 1110110; 76; 118; 5; 3; 2.0005e-08; -2.903648123e-06; -0.0010862003650658407; 3.0000000000000004e-08; -0.07952092
200; 1110111; 77; 119; 6; 6; 2.0005e-08; 5.920441348e-06; -0.001507539306268073; 3.0000000000000004e-08; -0.0793412805
200; 1100; C; 12; 2; 7; 2.0005e-08; -1.09646601e-06; -0.000602293237665649; 3.0000000000000004e-08; -0.07975233209999999
200; 1111000; 78; 120; 4; 5; 2.0005e-08; -1.696846118e-05; -0.0008716742684664223; 3.0000000000000004e-08; -0.07958314590000001
200; 1111001; 79; 121; 5; 5; 2.0005e-08; 1.63535703295e-05; -0.0010924515562574534; 3.0000000000000004e-08; -0.0795610281
200; 1111010; 7A; 122; 5; 5; 2.000243635e-08; 7.489851985e-06; -0.0010610035892073967; 3.0000000000000004e-08; -0.0795405843
200; 1111011; 7B; 123; 6; 2; 2.0005e-08; -1.2333607645e-06; -0.0015274642511577314; 3.0000000000000004e-08; -0.0795785153
200; 1111100; 7C; 124; 5; 1; 2.0005e-08; -6.837260094e-06; -0.0013730279436898623; 3.0000000000000004e-08; -0.0797123093
200; 1111101; 7D; 125; 6; 8; 2.000363925e-08; -1.7141381385e-05; -0.0015528366664887944; 3.0000000000000004e-08; -0.079374844
200; 1111110; 7E; 126; 6; 6; 2.0005e-08; -1.00805671e-05; -0.0015162855938531657; 3.0000000000000004e-08; -0.0793940679
200; 1111111; 7F; 127; 7; 4; 2.0005e-08; -1.0183451099499999e-05; -0.001747398907646754; 3.0000000000000004e-08; -0.07941849875
200; 10000000; 80; 128; 1; 5; 2.0005e-08; -1.2343549787e-05; -0.0001654597234859507; 3.0000000000000004e-08; -0.0797601878
200; 10000001; 81; 129; 2; 2; 2.0005e-08; -3.02507361305e-05; -0.00041570577841438324; 3.0000000000000004e-08; -0.07975567859999999
200; 1101; D; 13; 3; 6; 2.0005e-08; -1.071178415e-06; -0.0008473599162253379; 3.0000000000000004e-08; -0.07960701875
200; 10000010; 82; 130; 2; 3; 2.0005e-08; -9.684900898995e-06; -0.000461059916816543; 3.0000000000000004e-08; -0.0796516976
200; 10000011; 83; 131; 3; 5; 2.0005e-08; -5.5622787350000006e-06; -0.0007892142147517323; 3.0000000000000004e-08; -0.07948147745
200; 10000100; 84; 132; 2; 6; 2.0005e-08; -2.42776374985e-05; -0.0005402955755977656; 3.0000000000000004e-08; -0.0798113436
200; 10000101; 85; 133; 3; 5; 2.0005e-08; -1.4816381718500001e-05; -0.0007332219053201944; 3.0000000000000004e-08; -0.0796353464
200; 10000110; 86; 134; 3; 2; 2.0005e-08; -1.8054352020000001e-06; -0.0007315429055210818; 3.0000000000000004e-08; -0.07969912244999999
200; 10000111; 87; 135; 4; 4; 2.0005e-08; -9.5995261495e-06; -0.0011165010998214814; 3.0000000000000004e-08; -0.07951075665
200; 10001000; 88; 136; 2; 3; 2.0005e-08; 4.08050653e-06; -0.0004050781719960122; 3.0000000000000004e-08; -0.07978396225
200; 10001001; 89; 137; 3; 5; 2.0005e-08; -1.7832947039999998e-05; -0.0007125464348029599; 3.0000000000000004e-08; -0.079702612
200; 10001010; 8A; 138; 3; 6; 2.0005e-08; -7.440673029e-06; -0.0008598076998662531; 3.0000000000000004e-08; -0.0796797018
200; 10001011; 8B; 139; 4; 5; 2.0005e-08; -1.769139304e-05; -0.001143640449642619; 3.0000000000000004e-08; -0.07975978119999999
200; 1110; E; 14; 3; 5; 2.0005e-08; -9.99121539e-07; -0.0008431334055505447; 3.0000000000000004e-08; -0.07957601955
200; 10001100; 8C; 140; 3; 3; 2.0005e-08; 1.463599004e-05; -0.0008764397182523473; 3.0000000000000004e-08; -0.0797965716
200; 10001101; 8D; 141; 4; 5; 2.0005e-08; 3.0174201705e-05; -0.0011588405730310514; 3.0000000000000004e-08; -0.0796292158
200; 10001110; 8E; 142; 4; 3; 2.0005e-08; 1.3280125026e-05; -0.001048267882330304; 3.0000000000000004e-08; -0.07967399505
200; 10001111; 8F; 143; 5; 5; 2.0005e-08; -1.9720579077500003e-05; -0.0014043934781076957; 3.0000000000000004e-08; -0.07952366855
200; 10010000; 90; 144; 2; 2; 2.0005e-08; -1.3388738585e-06; -0.0003321830296435179; 3.0000000000000004e-08; -0.07973391465
200; 10010001; 91; 145; 3; 2; 2.0005e-08; 1.304563058e-06; -0.0005565031897633602; 3.0000000000000004e-08; -0.07965869305
200; 10010010; 92; 146; 3; 5; 2.0005e-08; -1.53983879635e-05; -0.0007526680114017089; 3.0000000000000004e-08; -0.07950579135
