P [mW]; data_bin; data_hex; data_dec; hamming_in; hamming_out; time [ns]; I (static) [A]; I (dynamic) [A]; time [ns]; I (laser) [A]
400; 1; 1; 1; 1; 5; 4.0000450000000005e-08; 0.00012477785500000001; -0.00502016083882651; 4.4999423000000004e-08; -1.912838815
400; 1100111; 67; 103; 5; 3; 4.000092065e-08; 9.29321473e-05; -0.005050062435608974; 4.499989355e-08; -1.8660735800000001
400; 1101000; 68; 104; 3; 3; 4.000105e-08; -3.823397495e-06; -0.00497317014390564; 4.49967464e-08; -1.865140055
400; 1101001; 69; 105; 4; 6; 4.000078035e-08; -2.157174995e-06; -0.004967767379240188; 4.49965924e-08; -1.8695047
400; 1101011; 6B; 107; 5; 7; 4.0000581149999997e-08; -5.587710105e-05; -0.004969948355191087; 4.499415185e-08; -1.86593104
400; 1101100; 6C; 108; 4; 2; 4.00001012e-08; -5.262110585e-05; -0.00500585808268764; 4.49880068e-08; -1.865595065
400; 1101101; 6D; 109; 5; 4; 4.00003537e-08; -5.164687194999999e-06; -0.004999616945585532; 4.50054626e-08; -1.86730657
400; 1011; B; 11; 3; 4; 4.0000948e-08; -5.51656935e-05; -0.00501694416709462; 4.50004363e-08; -1.8641781750000002
400; 1101110; 6E; 110; 5; 6; 4.00005e-08; 0.0001167889465; -0.0050106995829312774; 4.50035541e-08; -1.86716868
400; 1110101; 75; 117; 5; 5; 4.00005e-08; -2.6893302349999998e-05; -0.005007636951779189; 4.499972325e-08; -1.91624084
400; 1110111; 77; 119; 6; 6; 4.000015e-08; -9.88443953e-05; -0.005011823223614503; 4.50173674e-08; -1.86281704
400; 1100; C; 12; 2; 7; 4.0000450000000005e-08; 5.10682364e-05; -0.005032994568843504; 4.500218215e-08; -1.8628884
400; 1111000; 78; 120; 4; 5; 4.00000948e-08; 2.0797073549999998e-05; -0.004985175879816414; 4.49980865e-08; -1.8640405599999998
400; 1111010; 7A; 122; 5; 5; 4.00005e-08; -7.011867405e-06; -0.004968358702150933; 4.50095947e-08; -1.8630569449999999
400; 10000000; 80; 128; 1; 5; 4.00005e-08; 4.559361849999999e-06; -0.005016964075431967; 4.50115503e-08; -1.888606515
400; 10000001; 81; 129; 2; 2; 4.000002925e-08; -4.1500616249999996e-05; -0.005016577915474371; 4.5001228899999996e-08; -1.86408995
