P [mW]; data_bin; data_hex; data_dec; hamming_in; hamming_out; time [ns]; I (static) [A]; I (dynamic) [A]; time [ns]; I (laser) [A]
0; 1101010; 6A; 106; 4; 1; 2.0005e-08; -2.21605677e-05; -0.003722340747331604; 3.0000000000000004e-08; 0.0009637374655
0; 1101101; 6D; 109; 5; 4; 2.0005e-08; -8.548991575e-06; -0.003754529724061427; 3.0000000000000004e-08; 0.0010094845450000002
0; 1101110; 6E; 110; 5; 6; 2.0005e-08; -4.3342963649999996e-06; -0.0037483779837268164; 3.0000000000000004e-08; 0.00102506601
0; 1101111; 6F; 111; 6; 3; 2.0005e-08; -1.1908526180000001e-05; -0.003738343632890923; 3.0000000000000004e-08; 0.0009828029844999998
0; 1110000; 70; 112; 3; 3; 2.0005e-08; -2.783870137e-05; -0.0037307724727094014; 3.0000000000000004e-08; 0.000961867097
0; 1110001; 71; 113; 4; 4; 2.0005e-08; 1.0432543255e-05; -0.0037316244481448643; 3.0000000000000004e-08; 0.0009846015
0; 1110010; 72; 114; 4; 1; 2.0005e-08; -6.3561821e-06; -0.003720837924106239; 3.0000000000000004e-08; 0.00094600617
0; 1110011; 73; 115; 5; 5; 2.0005e-08; 6.8781371050000005e-06; -0.0037718882576438942; 3.0000000000000004e-08; 0.0010203601649999999
0; 1110100; 74; 116; 4; 3; 2.0005e-08; -2.140803543e-05; -0.003731936882696167; 3.0000000000000004e-08; 0.0009517430160000001
0; 1110101; 75; 117; 5; 5; 2.0005e-08; -2.8790268855e-05; -0.0037398510108973965; 3.0000000000000004e-08; 0.0009944093884999999
0; 1110110; 76; 118; 5; 3; 2.0005e-08; -2.10956258e-05; -0.003730739211581599; 3.0000000000000004e-08; 0.0009757149445
0; 1110111; 77; 119; 6; 6; 2.0005e-08; 1.8068453499999993e-07; -0.0037291879495440308; 3.0000000000000004e-08; 0.000995241667
0; 10100111; A7; 167; 5; 4; 2.0005e-08; -6.18639649e-06; -0.0037253592866562093; 3.0000000000000004e-08; 0.001003580195
0; 10101000; A8; 168; 3; 3; 2.0005e-08; -2.46183356e-06; -0.003743189652517975; 3.0000000000000004e-08; 0.0009785713255
0; 10101001; A9; 169; 4; 5; 2.0005e-08; -1.824288463e-05; -0.0037464524446510364; 3.0000000000000004e-08; 0.000996393097
0; 11001001; C9; 201; 4; 6; 2.0005e-08; -5.07481798e-06; -0.0037423849959932263; 3.0000000000000004e-08; 0.0010202787050000001
0; 11001011; CB; 203; 5; 5; 2.0003944849999998e-08; 4.0349970385000005e-05; -0.0037521523004118854; 3.0000000000000004e-08; 0.00105693396
0; 11001101; CD; 205; 5; 6; 2.0005e-08; -2.374883455e-05; -0.0037578570574012503; 3.0000000000000004e-08; 0.00105369692
0; 11001111; CF; 207; 6; 3; 2.0005e-08; 3.213225809e-05; -0.0037332511608658466; 3.0000000000000004e-08; 0.001008226835
0; 11011100; DC; 220; 5; 3; 2.0005e-08; -2.8506375399999997e-06; -0.00374642940458382; 3.0000000000000004e-08; 0.0009892017589999999
0; 11011110; DE; 222; 6; 4; 2.0005e-08; 2.003916551e-05; -0.003747065277420092; 3.0000000000000004e-08; 0.001033735065
0; 11100000; E0; 224; 3; 4; 2.0005e-08; -6.755857379999999e-07; -0.0037249650711915724; 3.0000000000000004e-08; 0.0009697082175
0; 11100010; E2; 226; 4; 3; 2.0005e-08; -1.5591669565e-05; -0.003711882600459116; 3.0000000000000004e-08; 0.0009573464130000001
0; 11100100; E4; 228; 4; 4; 2.0005e-08; -1.828392758e-05; -0.003725935567875255; 3.0000000000000004e-08; 0.0009792628779999998
0; 11100110; E6; 230; 5; 4; 2.0002258200000002e-08; 2.295368973e-05; -0.003721155392297924; 3.0000000000000004e-08; 0.000989137781
0; 11100111; E7; 231; 6; 3; 2.0005e-08; -1.4765035985e-06; -0.0037232249876803882; 3.0000000000000004e-08; 0.000969121571
0; 11101000; E8; 232; 4; 5; 2.0005e-08; -7.586092375e-06; -0.0037394348578595553; 3.0000000000000004e-08; 0.000979686865
0; 11101001; E9; 233; 5; 4; 2.0005e-08; 4.6404310875e-05; -0.003743398102493317; 3.0000000000000004e-08; 0.0009825035935
0; 11101011; EB; 235; 6; 5; 2.0005e-08; -1.9773388909999998e-05; -0.003755716038388834; 3.0000000000000004e-08; 0.001007344605
0; 11101101; ED; 237; 6; 4; 2.0005e-08; 6.109717194999999e-06; -0.0037618836805771755; 3.0000000000000004e-08; 0.0010313493900000002
0; 11101111; EF; 239; 7; 7; 2.0005e-08; -1.106182972e-05; -0.003742058366330447; 3.0000000000000004e-08; 0.001007167855
0; 11110001; F1; 241; 5; 3; 2.0005e-08; -1.3980958884999999e-05; -0.0037366565975708596; 3.0000000000000004e-08; 0.00100995064
0; 11110011; F3; 243; 6; 3; 2.0005e-08; 2.3438503799999997e-06; -0.0037694721770211727; 3.0000000000000004e-08; 0.0010325464
0; 11110101; F5; 245; 6; 5; 2.0005e-08; 2.283560868e-05; -0.003741787364565597; 3.0000000000000004e-08; 0.001035947025
0; 11110111; F7; 247; 7; 3; 2.0003437599999998e-08; -1.211295465e-05; -0.003728290053884237; 3.0000000000000004e-08; 0.0009958921435
0; 11111001; F9; 249; 6; 4; 2.0005e-08; -3.220324096e-05; -0.003744509859079726; 3.0000000000000004e-08; 0.0009902986
0; 11111011; FB; 251; 7; 4; 2.0005e-08; 1.3066987665e-05; -0.003754918043916742; 3.0000000000000004e-08; 0.0010082791399999998
0; 11111101; FD; 253; 7; 3; 2.0005e-08; -3.43249019e-06; -0.003765482100614162; 3.0000000000000004e-08; 0.001031164055
0; 11111111; FF; 255; 8; 3; 2.0005e-08; -1.83920895e-06; -0.003739191074438592; 3.0000000000000004e-08; 0.000988643825
