P [mW]; data_bin; data_hex; data_dec; hamming_in; hamming_out; time [ns]; I (static) [A]; I (dynamic) [A]; time [ns]; I (laser) [A]
500; 10101010; AA; 170; 4; 4; 2.0005e-08; 6.5111683e-06; -0.0041210555655891695; 3.0000000000000004e-08; -0.4031339825
500; 10101011; AB; 171; 5; 3; 2.0005e-08; 1.9158007939999998e-05; -0.00403006959908343; 3.0000000000000004e-08; -0.39896172100000005
500; 10101100; AC; 172; 4; 3; 2.0005e-08; -9.88819022e-06; -0.003980171982925746; 3.0000000000000004e-08; -0.406396772
500; 10101101; AD; 173; 5; 4; 2.0005e-08; 5.3091957700000005e-06; -0.003762509811827909; 3.0000000000000004e-08; -0.4065250025
500; 10101110; AE; 174; 5; 4; 2.0005e-08; 3.585685835e-06; -0.00381838119803268; 3.0000000000000004e-08; -0.401845133
500; 10101111; AF; 175; 6; 5; 2.0005e-08; -1.7101989660000002e-05; -0.0036859078156891564; 3.0000000000000004e-08; -0.4032955655
500; 10110000; B0; 176; 3; 6; 2.0005e-08; -1.8827747235e-05; -0.003991946495380014; 3.0000000000000004e-08; -0.4028000095
500; 10110001; B1; 177; 4; 3; 2.0005e-08; 3.525708736e-05; -0.003857265996630901; 3.0000000000000004e-08; -0.405052941
500; 10110010; B2; 178; 4; 5; 2.0005e-08; -8.687709965e-06; -0.0038537926513428247; 3.0000000000000004e-08; -0.4042338945
500; 10110011; B3; 179; 5; 5; 2.0005e-08; -2.1432118280000002e-05; -0.0037774109037842893; 3.0000000000000004e-08; -0.3986620235
500; 10010; 12; 18; 2; 4; 2.0005e-08; -3.1602909755e-05; -0.003789901600152692; 3.0000000000000004e-08; -0.3976992285
500; 10110100; B4; 180; 4; 4; 2.0005e-08; -2.439861917e-05; -0.003947863354950811; 3.0000000000000004e-08; -0.3997463055
500; 10110101; B5; 181; 5; 5; 2.0005e-08; 2.902871109e-05; -0.003807614153969652; 3.0000000000000004e-08; -0.3988233015
500; 10110110; B6; 182; 5; 4; 2.0005e-08; 1.1200276525e-05; -0.003741498520174024; 3.0000000000000004e-08; -0.4018765555
500; 10110111; B7; 183; 6; 4; 2.0005e-08; 5.310207386e-05; -0.0037668845705255633; 3.0000000000000004e-08; -0.39679333699999997
500; 10111000; B8; 184; 4; 4; 2.0005e-08; -1.123691775e-05; -0.004411961204294746; 3.0000000000000004e-08; -0.401134177
500; 10111001; B9; 185; 5; 4; 2.0005e-08; -3.5280965010000004e-05; -0.004383578155803459; 3.0000000000000004e-08; -0.3976732135
500; 10111010; BA; 186; 5; 5; 2.0005e-08; 3.04783782e-06; -0.00418203845879512; 3.0000000000000004e-08; -0.402177359
500; 10111011; BB; 187; 6; 5; 2.0005e-08; -2.3741708435e-05; -0.00416774872186714; 3.0000000000000004e-08; -0.3984024015
500; 10111100; BC; 188; 5; 4; 2.0005e-08; 2.413913911e-05; -0.003905973217789921; 3.0000000000000004e-08; -0.404717809
500; 10111101; BD; 189; 6; 5; 2.0005e-08; -3.5665374889999996e-05; -0.0037741364474655928; 3.0000000000000004e-08; -0.4039205145
500; 10011; 13; 19; 3; 6; 2.0005e-08; -6.4379856899999996e-06; -0.0036567853667691043; 3.0000000000000004e-08; -0.395502036
500; 10111110; BE; 190; 6; 5; 2.0005e-08; -8.28653095e-06; -0.0037994393406690307; 3.0000000000000004e-08; -0.4006289495
500; 10111111; BF; 191; 7; 1; 2.0005e-08; 5.6373598850000005e-06; -0.0037383380565190927; 3.0000000000000004e-08; -0.4012512695
500; 11000000; C0; 192; 2; 5; 2.0005e-08; -2.549021394e-05; -0.004034426135049728; 3.0000000000000004e-08; -0.4055386525
500; 11000001; C1; 193; 3; 4; 2.0005e-08; 1.3041452600000002e-06; -0.003911256440024991; 3.0000000000000004e-08; -0.4039782755
500; 11000010; C2; 194; 3; 3; 2.0005e-08; -4.6091298265e-05; -0.0038510435922153932; 3.0000000000000004e-08; -0.4021295455
500; 11000011; C3; 195; 4; 4; 2.0005e-08; -2.7445417824999997e-05; -0.0037301044142963964; 3.0000000000000004e-08; -0.3970447415
500; 11000100; C4; 196; 3; 3; 2.0005e-08; -1.5304035065e-05; -0.004079429407046437; 3.0000000000000004e-08; -0.4030134015
500; 11000101; C5; 197; 4; 4; 2.0005e-08; 2.0052366285000002e-05; -0.003971210895608269; 3.0000000000000004e-08; -0.4001442505
500; 11000110; C6; 198; 4; 4; 2.0005e-08; -2.360010318e-05; -0.003752964153342328; 3.0000000000000004e-08; -0.40006764549999996
500; 11000111; C7; 199; 5; 4; 2.0005e-08; -8.80798372e-06; -0.0037664928268950487; 3.0000000000000004e-08; -0.3977368155
500; 10; 2; 2; 1; 6; 2.0005e-08; 1.8709052950000004e-06; -0.003817594188045344; 3.0000000000000004e-08; -0.397847295
500; 10100; 14; 20; 2; 6; 2.0005e-08; -3.28792588e-05; -0.003928250828082627; 3.0000000000000004e-08; -0.39992312799999996
500; 11001000; C8; 200; 3; 4; 2.0005e-08; -3.037341228e-05; -0.004604877143284797; 3.0000000000000004e-08; -0.401183593
500; 11001001; C9; 201; 4; 6; 2.0005e-08; -1.1312792039999999e-05; -0.004479326717057883; 3.0000000000000004e-08; -0.39755268850000003
500; 11001010; CA; 202; 4; 4; 2.0005e-08; 1.658579345e-05; -0.004255972148939863; 3.0000000000000004e-08; -0.4001539695
500; 11001011; CB; 203; 5; 5; 2.0005e-08; 1.434665137e-05; -0.004190666813673428; 3.0000000000000004e-08; -0.396288215
500; 11001100; CC; 204; 4; 4; 2.000416045e-08; 1.4946814399999999e-06; -0.004011282292058981; 3.0000000000000004e-08; -0.405641385
500; 11001101; CD; 205; 5; 6; 2.0005e-08; -5.49938136e-06; -0.0038029108290008797; 3.0000000000000004e-08; -0.40387873750000003
500; 11001110; CE; 206; 5; 4; 2.0005e-08; 3.3981104825000004e-05; -0.0038043445081632015; 3.0000000000000004e-08; -0.400089052
500; 11001111; CF; 207; 6; 3; 2.0001436250000002e-08; -2.269977584e-05; -0.0037088048274784716; 3.0000000000000004e-08; -0.40056862400000004
500; 11010000; D0; 208; 3; 3; 2.0005e-08; 2.110516927e-05; -0.003987892138738331; 3.0000000000000004e-08; -0.404516974
500; 11010001; D1; 209; 4; 5; 2.0005e-08; -1.8887303669999997e-06; -0.0037782377583729107; 3.0000000000000004e-08; -0.40466865
500; 10101; 15; 21; 3; 4; 2.0005e-08; -1.795401307e-05; -0.003789217291773069; 3.0000000000000004e-08; -0.3969728435
500; 11010010; D2; 210; 4; 5; 2.0005e-08; 1.3890977364999999e-05; -0.003817742084526184; 3.0000000000000004e-08; -0.4026035
500; 11010011; D3; 211; 5; 4; 2.0005e-08; 6.189655305e-06; -0.0037233735927988993; 3.0000000000000004e-08; -0.397247857
500; 11010100; D4; 212; 4; 2; 2.0005e-08; 2.1781648115e-05; -0.003978022236906156; 3.0000000000000004e-08; -0.40222379500000005
500; 11010101; D5; 213; 5; 2; 2.0005e-08; -3.61816865e-06; -0.003829619016571773; 3.0000000000000004e-08; -0.40167209449999997
500; 11010110; D6; 214; 5; 6; 2.0005e-08; 1.1095296835e-05; -0.0037436714508739203; 3.0000000000000004e-08; -0.401200446
500; 11010111; D7; 215; 6; 3; 2.0005e-08; -1.3248102285e-05; -0.003765404090786331; 3.0000000000000004e-08; -0.3979428735
500; 11011000; D8; 216; 4; 3; 2.0005e-08; 2.6115480845e-05; -0.004435587582586293; 3.0000000000000004e-08; -0.401822836
500; 11011001; D9; 217; 5; 4; 2.0005e-08; 6.791460473e-05; -0.0044243000464471785; 3.0000000000000004e-08; -0.397784891
500; 11011010; DA; 218; 5; 5; 2.0005e-08; -1.0820660349999999e-05; -0.004279347094979268; 3.0000000000000004e-08; -0.3997274965
500; 11011011; DB; 219; 6; 5; 2.0005e-08; -5.69573933e-06; -0.004050378942168143; 3.0000000000000004e-08; -0.39808778300000003
500; 10110; 16; 22; 3; 4; 2.0005e-08; -4.148324365e-06; -0.003832715886860964; 3.0000000000000004e-08; -0.397868362
500; 11011100; DC; 220; 5; 3; 2.0005e-08; -1.9510008650000002e-05; -0.003910952238726062; 3.0000000000000004e-08; -0.40498682799999997
500; 11011101; DD; 221; 6; 3; 2.0005e-08; 2.44368232e-06; -0.0037616396436593444; 3.0000000000000004e-08; -0.403732324
500; 11011110; DE; 222; 6; 4; 2.0005e-08; -6.426283335e-06; -0.003791333635923192; 3.0000000000000004e-08; -0.3982873215
500; 11011111; DF; 223; 7; 5; 2.0005e-08; -2.7766974435e-05; -0.0036661101058267625; 3.0000000000000004e-08; -0.4001390165
500; 11100000; E0; 224; 3; 4; 2.0005e-08; -9.8381894e-06; -0.0040044953172747215; 3.0000000000000004e-08; -0.4041640015
500; 11100001; E1; 225; 4; 5; 2.0005e-08; -4.974180569999999e-06; -0.003791756210186294; 3.0000000000000004e-08; -0.403551416
500; 11100010; E2; 226; 4; 3; 2.0005e-08; 4.247670755e-06; -0.0038411314198664595; 3.0000000000000004e-08; -0.40166771199999995
500; 11100011; E3; 227; 5; 2; 2.0005e-08; -2.3025926555000002e-05; -0.003815268817813308; 3.0000000000000004e-08; -0.39690057700000003
500; 11100100; E4; 228; 4; 4; 2.0005e-08; 1.5237254624999999e-05; -0.003972734629569418; 3.0000000000000004e-08; -0.401326409
500; 11100101; E5; 229; 5; 5; 2.0005e-08; 1.53694202e-06; -0.003867322181292729; 3.0000000000000004e-08; -0.399170519
500; 10111; 17; 23; 4; 4; 2.0005e-08; 9.233187134999999e-06; -0.0037859148614540266; 3.0000000000000004e-08; -0.396123756
500; 11100110; E6; 230; 5; 4; 2.0005e-08; -9.0307799e-07; -0.0037139910722270865; 3.0000000000000004e-08; -0.40157982999999997
500; 11100111; E7; 231; 6; 3; 2.0005e-08; 1.3192322285e-05; -0.003793379470016734; 3.0000000000000004e-08; -0.3988278325
500; 11101000; E8; 232; 4; 5; 2.0005e-08; 2.8617149935e-05; -0.004453871135247213; 3.0000000000000004e-08; -0.402001587
500; 11101001; E9; 233; 5; 4; 2.0005e-08; -1.4530084529999999e-05; -0.004411685429502391; 3.0000000000000004e-08; -0.39893931650000003
500; 11101010; EA; 234; 5; 4; 2.0005e-08; 2.5174784365e-05; -0.004163619279501044; 3.0000000000000004e-08; -0.40234074
500; 11101011; EB; 235; 6; 5; 2.0005e-08; 2.3675794544999997e-05; -0.004041213701899717; 3.0000000000000004e-08; -0.396675358
500; 11101100; EC; 236; 5; 5; 2.0005e-08; -2.5389435795e-05; -0.00393629148840568; 3.0000000000000004e-08; -0.4051205385
500; 11101101; ED; 237; 6; 4; 2.0005e-08; -2.4193439325e-05; -0.0037592801452042955; 3.0000000000000004e-08; -0.40445386250000004
500; 11101110; EE; 238; 6; 2; 2.0005e-08; -1.8670186025e-05; -0.0037943150681691543; 3.0000000000000004e-08; -0.400435929
500; 11101111; EF; 239; 7; 7; 2.0005e-08; 4.308655823e-05; -0.003668364020847718; 3.0000000000000004e-08; -0.40105583899999997
500; 11000; 18; 24; 2; 5; 2.0005e-08; 2.757839511e-05; -0.004333356423530563; 3.0000000000000004e-08; -0.40042389700000003
500; 11110000; F0; 240; 4; 3; 2.0005e-08; 4.906914905e-06; -0.003958785784363176; 3.0000000000000004e-08; -0.403038512
500; 11110001; F1; 241; 5; 3; 2.0005e-08; -9.41089525e-07; -0.003818655893465091; 3.0000000000000004e-08; -0.4033345545
500; 11110010; F2; 242; 5; 3; 2.0005e-08; 5.934458375e-06; -0.003841120385613186; 3.0000000000000004e-08; -0.403257428
500; 11110011; F3; 243; 6; 3; 2.0005e-08; 1.6966198225e-05; -0.003717904319002689; 3.0000000000000004e-08; -0.3974395885
500; 11110100; F4; 244; 5; 7; 2.0005e-08; -3.3221910850000004e-05; -0.003960923638720474; 3.0000000000000004e-08; -0.400943335
500; 11110101; F5; 245; 6; 5; 2.0000579550000002e-08; -1.8529136465e-05; -0.003834913527260055; 3.0000000000000004e-08; -0.399050534
500; 11110110; F6; 246; 6; 2; 2.0005e-08; -3.7346851745e-05; -0.0038182421712801675; 3.0000000000000004e-08; -0.401138609
500; 11110111; F7; 247; 7; 3; 2.0005e-08; -6.0480476800000005e-06; -0.0038163067973431054; 3.0000000000000004e-08; -0.3979992605
500; 11111000; F8; 248; 5; 2; 2.0005e-08; 1.004367255e-05; -0.004324352777737143; 3.0000000000000004e-08; -0.40011784100000003
500; 11111001; F9; 249; 6; 4; 2.0005e-08; 3.163174538e-05; -0.0043424010325392335; 3.0000000000000004e-08; -0.397553515
500; 11001; 19; 25; 3; 4; 2.0005e-08; -8.472588555e-06; -0.004270008623178104; 3.0000000000000004e-08; -0.396619508
500; 11111010; FA; 250; 6; 4; 2.0005e-08; -3.1845497e-05; -0.004187619497701753; 3.0000000000000004e-08; -0.4010293235
500; 11111011; FB; 251; 7; 4; 2.0005e-08; 3.2463820165e-05; -0.004117271269080445; 3.0000000000000004e-08; -0.3968648935
500; 11111100; FC; 252; 6; 3; 2.0005e-08; 2.8479769964999998e-05; -0.0038292832736348376; 3.0000000000000004e-08; -0.4028147275
500; 11111101; FD; 253; 7; 3; 2.0005e-08; 6.40000018e-06; -0.0036922812599193573; 3.0000000000000004e-08; -0.4014255635
500; 11111110; FE; 254; 7; 6; 2.0005e-08; -2.344937765e-05; -0.0037319617593878974; 3.0000000000000004e-08; -0.4003255925
500; 11111111; FF; 255; 8; 3; 2.0005e-08; 1.7723805249999997e-06; -0.003686290830292411; 3.0000000000000004e-08; -0.4007914415
500; 11010; 1A; 26; 3; 3; 2.0005e-08; -9.353456215e-06; -0.004252781998161764; 3.0000000000000004e-08; -0.3976367515
500; 11011; 1B; 27; 4; 6; 2.0005e-08; -6.64866889e-06; -0.004011212048540283; 3.0000000000000004e-08; -0.3960882055
500; 11100; 1C; 28; 3; 4; 2.0005e-08; 7.97328787e-06; -0.0038546155822392248; 3.0000000000000004e-08; -0.4043854535
500; 11101; 1D; 29; 4; 3; 2.0005e-08; 3.42272232e-06; -0.0037347130596802774; 3.0000000000000004e-08; -0.403768734
500; 11; 3; 3; 2; 6; 2.0005e-08; -3.180827376e-05; -0.0037311713208397403; 3.0000000000000004e-08; -0.3944087515
500; 11110; 1E; 30; 4; 4; 2.0005e-08; -1.8995969655e-05; -0.0039408893961651965; 3.0000000000000004e-08; -0.396951779
500; 11111; 1F; 31; 5; 2; 2.0005e-08; -8.231845970000001e-06; -0.0036853605194946165; 3.0000000000000004e-08; -0.398439436
500; 100000; 20; 32; 1; 6; 2.0005e-08; 5.453323655e-06; -0.0039737852573610245; 3.0000000000000004e-08; -0.4013594235
500; 100001; 21; 33; 2; 7; 2.0005e-08; -4.915993825e-06; -0.003756070649624137; 3.0000000000000004e-08; -0.3995275835
500; 100010; 22; 34; 2; 4; 2.0005e-08; -1.6618510349999998e-05; -0.0038431528110378713; 3.0000000000000004e-08; -0.3984790565
500; 100011; 23; 35; 3; 3; 2.0005e-08; -1.796841103e-05; -0.003783084892456806; 3.0000000000000004e-08; -0.3957054195
500; 100100; 24; 36; 2; 4; 2.0005e-08; 1.3088932750000001e-06; -0.003913684373163291; 3.0000000000000004e-08; -0.397977372
500; 100101; 25; 37; 3; 6; 2.000145755e-08; -3.103472635e-06; -0.0038154609604705582; 3.0000000000000004e-08; -0.3950400995
500; 100110; 26; 38; 3; 7; 2.0005e-08; 1.5022258050000001e-05; -0.0037824132723954015; 3.0000000000000004e-08; -0.3986286845
500; 100111; 27; 39; 4; 4; 2.0005e-08; 5.72444674e-06; -0.003740907249891103; 3.0000000000000004e-08; -0.396117454
500; 100; 4; 4; 1; 5; 2.0005e-08; -1.0265072865000001e-05; -0.00398633359022943; 3.0000000000000004e-08; -0.39926152049999997
500; 101000; 28; 40; 2; 3; 2.0005e-08; -1.841679285e-05; -0.004410477144135643; 3.0000000000000004e-08; -0.40049123600000003
500; 101001; 29; 41; 3; 4; 2.0005e-08; 9.614861845e-06; -0.004333884614248069; 3.0000000000000004e-08; -0.396005972
500; 101010; 2A; 42; 3; 5; 2.0005e-08; 2.514893003e-05; -0.004135647889222222; 3.0000000000000004e-08; -0.399670477
500; 101011; 2B; 43; 4; 5; 2.0005e-08; 1.412538289e-05; -0.0039721839040628764; 3.0000000000000004e-08; -0.3966652525
500; 101100; 2C; 44; 3; 4; 2.0005e-08; -1.8732082945e-05; -0.003889030213154736; 3.0000000000000004e-08; -0.40195742300000004
