P [mW]; data_bin; data_hex; data_dec; hamming_in; hamming_out; time [ns]; I (static) [A]; I (dynamic) [A]; time [ns]; I (laser) [A]
300; 0; 0; 0; 0; 4; 4.00005e-08; -5.686114365e-05; -0.005012346401780168; 4.50000063e-08; -1.52408338
300; 1100101; 65; 101; 4; 4; 4.000005e-08; -1.334818315e-05; -0.004972769526648558; 4.4997249999999996e-08; -1.52479362
300; 1100110; 66; 102; 4; 4; 4.00005e-08; -4.42812747e-05; -0.005033646746072762; 4.50013014e-08; -1.4695084999999999
300; 1100111; 67; 103; 5; 3; 4.00005e-08; 0.0001003050115; -0.005044144311851936; 4.50020367e-08; -1.470807035
300; 1101011; 6B; 107; 5; 7; 4.0000581149999997e-08; -4.7574936e-05; -0.0049613570571160484; 4.49992322e-08; -1.4730883000000001
300; 1110010; 72; 114; 4; 1; 4.000044635e-08; 7.6746824e-05; -0.0049910077612559025; 4.4998114850000005e-08; -1.47501566
300; 1111001; 79; 121; 5; 5; 4.000015e-08; 7.45445537e-05; -0.004986653788553398; 4.499870705e-08; -1.471122505
300; 1111100; 7C; 124; 5; 1; 4.00005e-08; 6.301462889999999e-05; -0.005002327354441187; 4.5001108e-08; -1.47441265
300; 1111101; 7D; 125; 6; 8; 4.000015e-08; -6.910966890000001e-05; -0.005005265145013673; 4.50000101e-08; -1.471189865
300; 1111111; 7F; 127; 7; 4; 4.000035e-08; -9.24810521e-06; -0.0050255446256863845; 4.49986267e-08; -1.46732598
300; 10000111; 87; 135; 4; 4; 4.000035e-08; -1.10297961e-05; -0.005005375131783147; 4.50000985e-08; -1.4706037250000001
300; 10001010; 8A; 138; 3; 6; 4.000015e-08; 4.9821701999999996e-05; -0.004993931898406046; 4.5000152099999996e-08; -1.4765212
300; 10010000; 90; 144; 2; 2; 4.000015e-08; 5.1734438900000006e-05; -0.00496916417569626; 4.4999693199999994e-08; -1.47057102
300; 10010001; 91; 145; 3; 2; 4.0000106750000004e-08; 1.713548435e-05; -0.004986613303371332; 4.50012292e-08; -1.469681115
300; 10010110; 96; 150; 4; 2; 4.000015e-08; 6.140722015e-05; -0.005017689175500399; 4.500088075e-08; -1.4752262900000002
300; 10101100; AC; 172; 4; 3; 4.00005e-08; 6.240329685e-05; -0.005014860881228275; 4.50022969e-08; -1.5541308699999998
300; 10101101; AD; 173; 5; 4; 4.000017085e-08; -6.11963876e-05; -0.004979564422121093; 4.4999921400000004e-08; -1.469442125
300; 10110100; B4; 180; 4; 4; 4.00005e-08; 1.5182674050000001e-05; -0.004975418214231839; 4.50096414e-08; -1.47051008
300; 10110101; B5; 181; 5; 5; 4.000005e-08; -1.258643585e-05; -0.004996688452717222; 4.500178855e-08; -1.47063101
300; 10111100; BC; 188; 5; 4; 4.000008005e-08; -4.59291873e-05; -0.0049897023595749605; 4.49995977e-08; -1.470332945
300; 10111101; BD; 189; 6; 5; 4.0000128e-08; -4.804272765e-05; -0.005025752643886606; 4.4998872800000004e-08; -1.46762053
300; 10011; 13; 19; 3; 6; 4.00002238e-08; 7.13721183e-07; -0.00500750714253318; 4.4999993249999995e-08; -1.471115285
300; 10111110; BE; 190; 6; 5; 4.000025445e-08; -7.782175105e-05; -0.005010804068349483; 4.49999811e-08; -1.47132199
300; 11001000; C8; 200; 3; 4; 4.000025165e-08; 1.229935965e-06; -0.005001780548096055; 4.50000116e-08; -1.469932235
300; 11001001; C9; 201; 4; 6; 4.000015e-08; -2.253124755e-05; -0.004994319118275273; 4.5000339800000005e-08; -1.47018819
300; 11001011; CB; 203; 5; 5; 4.0000447e-08; -4.37852464e-05; -0.004985745939166846; 4.4997263699999996e-08; -1.47127605
300; 11010010; D2; 210; 4; 5; 4.000029285e-08; 1.9487136e-05; -0.005011818782900488; 4.500020335e-08; -1.4709888
300; 11010011; D3; 211; 5; 4; 4.000015e-08; -0.000105357068; -0.005012691918430757; 4.50004106e-08; -1.47110304
300; 11011001; D9; 217; 5; 4; 4.000015e-08; 1.2770017200000001e-05; -0.004980580424678154; 4.5000054800000004e-08; -1.474512195
300; 11100011; E3; 227; 5; 2; 4.000015e-08; -2.119521085e-06; -0.005040460095943451; 4.49956978e-08; -1.4694669949999999
300; 11100100; E4; 228; 4; 4; 4.00007406e-08; 9.729699205000001e-05; -0.004968703451788946; 4.50007667e-08; -1.521456455
300; 11100111; E7; 231; 6; 3; 4.000035e-08; 2.36480572e-06; -0.005019427125088873; 4.500101595e-08; -1.4721126299999998
300; 11101000; E8; 232; 4; 5; 4.0001458100000004e-08; 3.62165667e-05; -0.004978018002969716; 4.500002925e-08; -1.472861215
300; 11101011; EB; 235; 6; 5; 4.000015e-08; -4.4150380699999996e-05; -0.005005983343059428; 4.5001068e-08; -1.473372755
300; 11101101; ED; 237; 6; 4; 4.0000176149999997e-08; 1.107897e-05; -0.0049873132851191255; 4.49998249e-08; -1.469542745
300; 11101110; EE; 238; 6; 2; 4.000035e-08; 6.97127252e-05; -0.005003283789204594; 4.500080905e-08; -1.4726538150000001
300; 11110100; F4; 244; 5; 7; 4.000015e-08; 4.80660446e-05; -0.0049852240285051955; 4.500028325e-08; -1.501489455
300; 11110101; F5; 245; 6; 5; 4.0000317599999996e-08; -4.911409735e-05; -0.004999801150236408; 4.4997874100000005e-08; -1.48580161
300; 11001; 19; 25; 3; 4; 4.000025905e-08; 7.37754493e-05; -0.0050026356451703564; 4.4998645e-08; -1.471750375
300; 11111010; FA; 250; 6; 4; 4.0000170900000004e-08; -5.9500566349999995e-06; -0.004956680980397952; 4.499977095e-08; -1.4810639700000001
300; 11111011; FB; 251; 7; 4; 4.0000135200000004e-08; 3.43859627e-05; -0.00497889688619232; 4.4999774600000004e-08; -1.47241028
300; 11111101; FD; 253; 7; 3; 4.0000068900000005e-08; -3.68408452e-05; -0.00501243544332473; 4.499776395e-08; -1.4667638950000002
300; 11; 3; 3; 2; 6; 4.000035e-08; 8.092677e-05; -0.0050145823023528685; 4.500318195e-08; -1.46705544
300; 11110; 1E; 30; 4; 4; 4.0000364950000004e-08; -1.7542346999999998e-05; -0.005040141957124345; 4.50009466e-08; -1.23656818
300; 100110; 26; 38; 3; 7; 4.0000256e-08; -4.31116385e-05; -0.005030255249355631; 4.499955975e-08; -1.47196828
300; 100111; 27; 39; 4; 4; 4.000035e-08; 4.320465235e-05; -0.005034441112455766; 4.49973823e-08; -1.46954056
300; 101101; 2D; 45; 4; 4; 4.00006612e-08; 1.396807215e-05; -0.005017483144552155; 4.499969665e-08; -1.472534935
300; 101; 5; 5; 2; 5; 4.00000226e-08; -1.80708917e-05; -0.005025727620253651; 4.49988784e-08; -1.469929605
300; 110011; 33; 51; 4; 4; 4.0000089850000004e-08; -0.000104582755; -0.005024551622962326; 4.4999657199999996e-08; -1.514184545
300; 110110; 36; 54; 4; 2; 4.00005e-08; -6.583866335e-05; -0.004992857757442228; 4.4999789249999996e-08; -1.5524203399999998
300; 111001; 39; 57; 4; 2; 4.000015e-08; 9.428782305000001e-05; -0.005003128309557628; 4.500037895e-08; -1.472244445
300; 111010; 3A; 58; 4; 1; 4.0000450000000005e-08; 1.517366935e-05; -0.004982427646853458; 4.49989668e-08; -1.55264419
300; 1000011; 43; 67; 3; 3; 4.0000951100000005e-08; -3.788832905e-05; -0.00498590323633412; 4.50066956e-08; -1.514128735
300; 1000100; 44; 68; 2; 4; 4.00005e-08; 9.135581034999999e-05; -0.004990676757864421; 4.4999951200000004e-08; -1.46963617
300; 1000101; 45; 69; 3; 5; 4.000009125e-08; 3.301926895e-05; -0.005003994425860289; 4.50001786e-08; -1.4713916949999999
300; 111; 7; 7; 3; 4; 4.0000450000000005e-08; -2.7472207650000002e-05; -0.005003573095105982; 4.500115275e-08; -1.470228785
300; 1000110; 46; 70; 3; 4; 4.00005e-08; -1.5234677650000001e-05; -0.005017309612464245; 4.4999731799999997e-08; -1.484399265
300; 1001001; 49; 73; 3; 5; 4.000007875e-08; -2.00958576e-06; -0.005004895882775094; 4.500012945e-08; -1.4676474800000001
300; 1001010; 4A; 74; 3; 5; 4.00007621e-08; -1.8888131350000002e-05; -0.0049775900042437005; 4.500116495e-08; -1.467690015
300; 1001101; 4D; 77; 4; 5; 4.000015e-08; -5.39971659e-05; -0.005038470957363918; 4.50000836e-08; -1.458140955
300; 1001110; 4E; 78; 4; 5; 4.0000450000000005e-08; 5.054559545e-06; -0.0050183088124140275; 4.49998806e-08; -1.48243555
300; 1001111; 4F; 79; 5; 2; 4.000015e-08; -1.2055871149999999e-05; -0.005015473892371743; 4.50004852e-08; -1.46939155
300; 1000; 8; 8; 1; 2; 4.0000450000000005e-08; 5.13166921e-05; -0.005013410561034581; 4.49998007e-08; -1.50866934
300; 1010000; 50; 80; 2; 4; 4.0000333250000005e-08; -1.6013261900000002e-05; -0.004961230082440625; 4.4999976849999996e-08; -1.47137142
300; 1010001; 51; 81; 3; 4; 4.0000506900000005e-08; 6.886150640000001e-05; -0.004999933285478944; 4.50007216e-08; -1.470610705
300; 1010111; 57; 87; 5; 5; 4.000035e-08; -1.9227319e-05; -0.004991294285537377; 4.49985343e-08; -1.46835472
300; 1011000; 58; 88; 3; 4; 4.000015e-08; -3.253455495e-05; -0.004965318927895964; 4.50000468e-08; -1.46759178
