P [mW]; data_bin; data_hex; data_dec; hamming_in; hamming_out; time [ns]; I (static) [A]; I (dynamic) [A]; time [ns]; I (laser) [A]
100; 0; 0; 0; 0; 4; 2.00011498e-08; -1.2613897275e-05; -0.004042090355852878; 3.0001791399999996e-08; -0.0823367039
100; 1; 1; 1; 1; 5; 2.0005e-08; 2.7490821265e-05; -0.003920654884298464; 3.0000000000000004e-08; -0.0824880674
100; 1010; A; 10; 2; 5; 2.0005e-08; -1.2787503945000001e-05; -0.004165472584629125; 3.0000000000000004e-08; -0.082232979
100; 1100100; 64; 100; 3; 3; 2.0005e-08; -3.897717179e-05; -0.0039782945622167535; 3.0000000000000004e-08; -0.08227034605
100; 1100101; 65; 101; 4; 4; 2.0005e-08; 3.1173639975000004e-05; -0.003814355221725983; 3.0000000000000004e-08; -0.08196557355
100; 1100110; 66; 102; 4; 4; 2.0005e-08; 2.5079280035e-05; -0.003750676735211412; 3.0000000000000004e-08; -0.08226665905
100; 1100111; 67; 103; 5; 3; 2.0005e-08; -3.398447179e-05; -0.0038380350113306483; 3.0000000000000004e-08; -0.08219470085
100; 1101000; 68; 104; 3; 3; 2.0005e-08; 2.193114825e-06; -0.0044358643412361854; 3.0000000000000004e-08; -0.082344956
100; 1101001; 69; 105; 4; 6; 2.0005e-08; 1.236491049999999e-07; -0.004398601116562933; 3.0000000000000004e-08; -0.08209579295
100; 1101010; 6A; 106; 4; 1; 2.0005e-08; 1.77481547e-06; -0.0040724538388170325; 3.0000000000000004e-08; -0.08238425020000001
100; 1101011; 6B; 107; 5; 7; 2.0005e-08; -1.4614972755e-06; -0.00403707305001333; 3.0000000000000004e-08; -0.08225801934999999
100; 1101100; 6C; 108; 4; 2; 2.0005e-08; -9.70333158e-06; -0.0038891224181330625; 3.0000000000000004e-08; -0.08274209265
100; 1101101; 6D; 109; 5; 4; 2.0005e-08; -1.7464301320000002e-05; -0.0037255216972503103; 3.0000000000000004e-08; -0.08270516850000001
100; 1011; B; 11; 3; 4; 2.0005e-08; -3.6925689500000003e-06; -0.004143754373196999; 3.0000000000000004e-08; -0.081976824
100; 1101110; 6E; 110; 5; 6; 2.0005e-08; -9.52684718e-06; -0.0036965071314745013; 3.0000000000000004e-08; -0.08228810715
100; 1101111; 6F; 111; 6; 3; 2.0005e-08; 1.566126989e-05; -0.003663082105267071; 3.0000000000000004e-08; -0.08253291160000001
100; 1110000; 70; 112; 3; 3; 2.0005e-08; -8.743917745e-06; -0.003931560431532287; 3.0000000000000004e-08; -0.08222012549999999
100; 1110001; 71; 113; 4; 4; 2.0005e-08; 3.28453609e-06; -0.0037928124469524234; 3.0000000000000004e-08; -0.08220141489999999
100; 1110010; 72; 114; 4; 1; 2.0005e-08; 5.456234695e-06; -0.003859367687519118; 3.0000000000000004e-08; -0.08201956795
100; 1110011; 73; 115; 5; 5; 2.0005e-08; -2.8532933795e-05; -0.003737492759836844; 3.0000000000000004e-08; -0.08172733865000001
100; 1110100; 74; 116; 4; 3; 2.0005e-08; 4.470713185e-06; -0.003907122953399028; 3.0000000000000004e-08; -0.08202136965000001
100; 1110101; 75; 117; 5; 5; 2.0005e-08; -2.3930376185e-05; -0.003820746570309253; 3.0000000000000004e-08; -0.08162995575000001
100; 1110110; 76; 118; 5; 3; 2.0005e-08; -3.638088503e-05; -0.0037831074815405557; 3.0000000000000004e-08; -0.08184039430000001
100; 1110111; 77; 119; 6; 6; 2.0005e-08; 4.027279906e-05; -0.003788732879407252; 3.0000000000000004e-08; -0.0817251692
100; 1100; C; 12; 2; 7; 2.0005e-08; -1.6451821235000002e-06; -0.003894708126084734; 3.0000000000000004e-08; -0.08263145005
100; 1111000; 78; 120; 4; 5; 2.0005e-08; -6.819262115e-06; -0.004328637276890237; 3.0000000000000004e-08; -0.0819128252
100; 1111001; 79; 121; 5; 5; 2.0005e-08; -3.5993150175e-05; -0.004302413573304591; 3.0000000000000004e-08; -0.0816162535
100; 1111010; 7A; 122; 5; 5; 2.0005e-08; 6.54504673e-06; -0.004176594673548001; 3.0000000000000004e-08; -0.08192906494999999
100; 1111011; 7B; 123; 6; 2; 2.0005e-08; 2.3863468049999998e-05; -0.0041336435579711235; 3.0000000000000004e-08; -0.0817795768
100; 1111100; 7C; 124; 5; 1; 2.0005e-08; 1.7151708465e-05; -0.003820999544724286; 3.0000000000000004e-08; -0.0823626609
100; 1111101; 7D; 125; 6; 8; 2.0005e-08; -1.6806837705e-05; -0.0036718785631323753; 3.0000000000000004e-08; -0.08225491775
100; 1111110; 7E; 126; 6; 6; 2.0005e-08; 1.9774300215e-05; -0.003738653668682537; 3.0000000000000004e-08; -0.08179049969999999
100; 1111111; 7F; 127; 7; 4; 2.0005e-08; -2.2182978434999998e-05; -0.0037255309890298306; 3.0000000000000004e-08; -0.08209267865
100; 10000000; 80; 128; 1; 5; 2.0005e-08; -2.0167180444999998e-05; -0.004035410752203444; 3.0000000000000004e-08; -0.0825893617
100; 10000001; 81; 129; 2; 2; 2.0005e-08; -6.76094239e-06; -0.0039422496514732105; 3.0000000000000004e-08; -0.08272436345
100; 1101; D; 13; 3; 6; 2.0005e-08; -2.10656265e-06; -0.0037924950007451786; 3.0000000000000004e-08; -0.08261992575
100; 10000010; 82; 130; 2; 3; 2.0005e-08; 1.544541204e-05; -0.0038374468444413033; 3.0000000000000004e-08; -0.082591038
100; 10000011; 83; 131; 3; 5; 2.0005e-08; 3.680398775e-06; -0.0037659964440803885; 3.0000000000000004e-08; -0.08224867705
100; 10000100; 84; 132; 2; 6; 2.0005e-08; -8.210598715e-06; -0.003994708632615566; 3.0000000000000004e-08; -0.0823810972
100; 10000101; 85; 133; 3; 5; 2.0005e-08; -2.182760285e-05; -0.0038850257296357826; 3.0000000000000004e-08; -0.08229740005
100; 10000110; 86; 134; 3; 2; 2.000497585e-08; 3.419339758e-05; -0.0037854698825066724; 3.0000000000000004e-08; -0.08246495945
100; 10000111; 87; 135; 4; 4; 2.0005e-08; -1.401905468e-05; -0.0037224535457983975; 3.0000000000000004e-08; -0.08230661284999999
100; 10001000; 88; 136; 2; 3; 2.0005e-08; 1.9182512815000002e-05; -0.00468205437187044; 3.0000000000000004e-08; -0.0823222773
100; 10001001; 89; 137; 3; 5; 2.0005e-08; -3.404251142e-05; -0.004513033772025291; 3.0000000000000004e-08; -0.08225376155
100; 10001010; 8A; 138; 3; 6; 2.0005e-08; 1.3674206565e-05; -0.00422676406533536; 3.0000000000000004e-08; -0.08242107535
100; 10001011; 8B; 139; 4; 5; 2.0005e-08; -8.358819045e-06; -0.004227252796695626; 3.0000000000000004e-08; -0.0823000517
100; 1110; E; 14; 3; 5; 2.0005e-08; -4.093597781e-05; -0.0038342901589757997; 3.0000000000000004e-08; -0.08240279565
100; 10001100; 8C; 140; 3; 3; 2.0005e-08; -1.551656269e-05; -0.003952918823207702; 3.0000000000000004e-08; -0.0830559229
100; 10001101; 8D; 141; 4; 5; 2.0005e-08; 5.17944851e-06; -0.003762819334631329; 3.0000000000000004e-08; -0.08303207645
100; 10001110; 8E; 142; 4; 3; 2.0005e-08; -1.7247654019999998e-05; -0.0038191116782589664; 3.0000000000000004e-08; -0.08265399735000001
100; 10001111; 8F; 143; 5; 5; 2.0005e-08; -5.110248969e-05; -0.0037081548441984333; 3.0000000000000004e-08; -0.08288627344999999
100; 10010000; 90; 144; 2; 2; 2.0005e-08; 7.261275845000001e-06; -0.0040275212643554395; 3.0000000000000004e-08; -0.08230366694999999
100; 10010001; 91; 145; 3; 2; 2.0005e-08; -1.3808306555e-05; -0.0038826734824765844; 3.0000000000000004e-08; -0.08232757560000001
100; 10010010; 92; 146; 3; 5; 2.0005e-08; -1.5385536605e-05; -0.0038581543886479436; 3.0000000000000004e-08; -0.08205080255
100; 10010011; 93; 147; 4; 5; 2.0005e-08; -2.8586340499999997e-06; -0.0037862026959427013; 3.0000000000000004e-08; -0.08187816995
100; 10010100; 94; 148; 3; 2; 2.000399955e-08; -1.752465935e-05; -0.003989214540656817; 3.0000000000000004e-08; -0.08223860275
100; 10010101; 95; 149; 4; 3; 2.0005e-08; -5.341079715000001e-06; -0.0038134411927115103; 3.0000000000000004e-08; -0.08200457195
100; 1111; F; 15; 4; 5; 2.0005e-08; -8.86252225e-06; -0.0036682015689319327; 3.0000000000000004e-08; -0.08247547525
100; 10010110; 96; 150; 4; 2; 2.0005e-08; -2.072911921e-05; -0.0037952068191051493; 3.0000000000000004e-08; -0.0821402756
100; 10010111; 97; 151; 5; 2; 2.000108275e-08; -3.549891788e-05; -0.003789871672648003; 3.0000000000000004e-08; -0.08196650945
100; 10011000; 98; 152; 3; 3; 2.0005e-08; -2.7860961859999998e-05; -0.0045362472438632544; 3.0000000000000004e-08; -0.08185362035
100; 10011001; 99; 153; 4; 6; 2.0005e-08; 2.488666835e-06; -0.004376107741661241; 3.0000000000000004e-08; -0.0817038807
100; 10011010; 9A; 154; 4; 4; 2.0005e-08; -6.782684045e-06; -0.004338564253620495; 3.0000000000000004e-08; -0.08193301755
100; 10011011; 9B; 155; 5; 2; 2.0005e-08; 9.22565697e-06; -0.00413274437071883; 3.0000000000000004e-08; -0.08184197835
100; 10011100; 9C; 156; 4; 6; 2.0005e-08; -3.4183653259999996e-05; -0.00401579269168156; 3.0000000000000004e-08; -0.08252442385
100; 10011101; 9D; 157; 5; 5; 2.0005e-08; -5.484591275e-06; -0.0038017465523569843; 3.0000000000000004e-08; -0.0824770585
100; 10011110; 9E; 158; 5; 3; 2.0005e-08; -2.191614955e-06; -0.0039044186715589116; 3.0000000000000004e-08; -0.08204115675
100; 10011111; 9F; 159; 6; 6; 2.0005e-08; 4.8372601e-07; -0.0037665674681942964; 3.0000000000000004e-08; -0.0824294299
100; 10000; 10; 16; 1; 4; 2.0005e-08; 1.88274564e-05; -0.003954271108884851; 3.0000000000000004e-08; -0.08230992100000001
100; 10100000; A0; 160; 2; 3; 2.0005e-08; 1.2842863275e-05; -0.004047391086541377; 3.0000000000000004e-08; -0.08246970505
100; 10100001; A1; 161; 3; 3; 2.0005e-08; 2.8368234994999998e-05; -0.0038279787948125024; 3.0000000000000004e-08; -0.0827083983
100; 10100010; A2; 162; 3; 4; 2.0005e-08; 3.251907515e-06; -0.003873961596555337; 3.0000000000000004e-08; -0.08249446085
100; 10100011; A3; 163; 4; 2; 2.0005e-08; -2.3438606475000003e-05; -0.0038345510687579345; 3.0000000000000004e-08; -0.08216639995
100; 10100100; A4; 164; 3; 3; 2.0005e-08; -8.844087454999999e-06; -0.00397226854473505; 3.0000000000000004e-08; -0.08238673565
100; 10100101; A5; 165; 4; 2; 2.0005e-08; -4.188024186e-05; -0.003837178958247099; 3.0000000000000004e-08; -0.08219561950000001
100; 10100110; A6; 166; 4; 2; 2.0005e-08; 5.56395501e-06; -0.003755613491786033; 3.0000000000000004e-08; -0.08242385525
100; 10100111; A7; 167; 5; 4; 2.0005e-08; 2.3216529355e-05; -0.0038018672191380757; 3.0000000000000004e-08; -0.0823019052
100; 10101000; A8; 168; 3; 3; 2.0005e-08; 5.91661753e-06; -0.004449347185926745; 3.0000000000000004e-08; -0.08235306240000001
100; 10101001; A9; 169; 4; 5; 2.0005e-08; -4.0047270655e-05; -0.00432767721064018; 3.0000000000000004e-08; -0.08202574285
100; 10001; 11; 17; 2; 2; 2.0005e-08; 1.4061705885e-05; -0.0038101461510370097; 3.0000000000000004e-08; -0.08230840105000001
100; 10101010; AA; 170; 4; 4; 2.0005e-08; 7.587876105e-06; -0.004119985665284653; 3.0000000000000004e-08; -0.08237954645000001
100; 10101011; AB; 171; 5; 3; 2.0005e-08; 2.0285269794999997e-05; -0.004028999251668711; 3.0000000000000004e-08; -0.0822486575
100; 10101100; AC; 172; 4; 3; 2.0005e-08; -8.811899185e-06; -0.003979102557693296; 3.0000000000000004e-08; -0.08291481835
100; 10101101; AD; 173; 5; 4; 2.0005e-08; 6.7731945050000005e-06; -0.0037613955191443497; 3.0000000000000004e-08; -0.08290269855
100; 10101110; AE; 174; 5; 4; 2.0005e-08; 4.658431875000001e-06; -0.0038173115886174246; 3.0000000000000004e-08; -0.08249933884999999
100; 10101111; AF; 175; 6; 5; 2.0005e-08; -1.603182911e-05; -0.003684838276383145; 3.0000000000000004e-08; -0.08278849625
100; 10110000; B0; 176; 3; 6; 2.0005e-08; -1.7757962265e-05; -0.003990876973739328; 3.0000000000000004e-08; -0.08260783005
100; 10110001; B1; 177; 4; 3; 2.0005e-08; 3.63301963e-05; -0.003856196391907201; 3.0000000000000004e-08; -0.08275324875
100; 10110010; B2; 178; 4; 5; 2.0005e-08; -7.60534793e-06; -0.003852722783951049; 3.0000000000000004e-08; -0.0825478305
100; 10110011; B3; 179; 5; 5; 2.0005e-08; -2.0355912499999997e-05; -0.0037763413214348526; 3.0000000000000004e-08; -0.082165344
100; 10010; 12; 18; 2; 4; 2.0005e-08; -3.0527501525e-05; -0.003788831664646826; 3.0000000000000004e-08; -0.08207404775
100; 10110100; B4; 180; 4; 4; 2.0005e-08; -2.3323118869999998e-05; -0.003946793460411194; 3.0000000000000004e-08; -0.08242651925
100; 10110101; B5; 181; 5; 5; 2.0005e-08; 3.010268484e-05; -0.003806544664860575; 3.0000000000000004e-08; -0.08225283365
100; 10110110; B6; 182; 5; 4; 2.0005e-08; 1.1084527370000001e-05; -0.003740222966230962; 3.0000000000000004e-08; -0.0823581947
100; 10110111; B7; 183; 6; 4; 2.0005e-08; 5.4183400940000004e-05; -0.0037658151838132325; 3.0000000000000004e-08; -0.0822360617
100; 10111000; B8; 184; 4; 4; 2.0005e-08; -1.016144801e-05; -0.004410891323694609; 3.0000000000000004e-08; -0.08231182845
100; 10111001; B9; 185; 5; 4; 2.0005e-08; -3.4210140359999996e-05; -0.00438250868535524; 3.0000000000000004e-08; -0.0821798396
100; 10111010; BA; 186; 5; 5; 2.0005e-08; 4.12502502e-06; -0.004180968566098715; 3.0000000000000004e-08; -0.08240533695
100; 10111011; BB; 187; 6; 5; 2.0005e-08; -2.2653174719999998e-05; -0.004166678117702372; 3.0000000000000004e-08; -0.08234421585
100; 10111100; BC; 188; 5; 4; 2.0005e-08; 2.52105966e-05; -0.0039049037686402295; 3.0000000000000004e-08; -0.0827181508
100; 10111101; BD; 189; 6; 5; 2.0005e-08; -3.4589712515e-05; -0.0037730669167008574; 3.0000000000000004e-08; -0.0828662197
