P [mW]; data_bin; data_hex; data_dec; hamming_in; hamming_out; time [ns]; I (static) [A]; I (dynamic) [A]; time [ns]; I (laser) [A]
200; 10011111; 9F; 159; 6; 6; 2.00015378e-08; 1.392597755e-05; -0.003591834400989431; 2.99977698e-08; -2.163359235
200; 10000; 10; 16; 1; 4; 2.0001142849999998e-08; 3.140242665e-05; -0.0035740808502521095; 2.999714885e-08; -2.164470165
200; 10100000; A0; 160; 2; 3; 2.00001509e-08; 9.023209144999999e-06; -0.003596988773057105; 2.998861495e-08; -2.164150845
200; 10100001; A1; 161; 3; 3; 2.0003499999999998e-08; 3.36671291e-06; -0.0035928231826916125; 2.99942465e-08; -2.16335827
200; 10100010; A2; 162; 3; 4; 2.00012735e-08; 4.703421725e-06; -0.003592403664768718; 2.9991437800000004e-08; -2.1633618500000003
200; 10100011; A3; 163; 4; 2; 2.000219225e-08; 6.06210935e-07; -0.003589818454307187; 2.999894315e-08; -2.162670145
200; 10100100; A4; 164; 3; 3; 2.00014848e-08; -7.91936008e-06; -0.0036030502607800247; 2.9997821949999994e-08; -2.16451488
200; 10100101; A5; 165; 4; 2; 2.0000249300000002e-08; 2.9772898400000002e-05; -0.0035849217882192074; 2.9999702249999996e-08; -2.163710245
200; 10100110; A6; 166; 4; 2; 2.0001500000000002e-08; -4.9343437750000004e-06; -0.0035966553880874843; 3.00022003e-08; -2.16374193
200; 10100111; A7; 167; 5; 4; 2.0001396400000002e-08; -7.600158744999999e-06; -0.003588127087373309; 3.00010075e-08; -2.16301683
200; 10101000; A8; 168; 3; 3; 2.000054465e-08; 1.62829447e-05; -0.0035852836276758226; 3.000025515e-08; -2.16477879
200; 10101001; A9; 169; 4; 5; 2.0001285550000002e-08; 3.2588868750000005e-05; -0.003590080203396728; 2.9999049249999996e-08; -2.16407468
200; 10001; 11; 17; 2; 2; 2.0003134500000002e-08; 1.2565051749999999e-05; -0.003588271679277974; 2.99996317e-08; -2.1637892
200; 10101010; AA; 170; 4; 4; 2.00005e-08; 1.82735943e-05; -0.003598207912046485; 2.9998033649999997e-08; -2.1640862
200; 10101011; AB; 171; 5; 3; 2.00010584e-08; 7.08169172e-06; -0.003595303585791058; 2.999617055e-08; -2.16340986
200; 10101100; AC; 172; 4; 3; 2.000251485e-08; -3.952907945e-06; -0.0036030629301375774; 3.000927865e-08; -2.1651051800000003
200; 10101101; AD; 173; 5; 4; 2.000130425e-08; 1.30121424e-05; -0.0035910435768075916; 2.999330565e-08; -2.16449784
200; 10101110; AE; 174; 5; 4; 2.0001500000000002e-08; 3.6906069249999996e-05; -0.003604795382447924; 2.999053455e-08; -2.1644954949999997
200; 10101111; AF; 175; 6; 5; 2.0002640400000002e-08; 1.482060645e-05; -0.0035966704918116523; 2.99889531e-08; -2.16378514
200; 10110000; B0; 176; 3; 6; 2.00028702e-08; 4.84922611e-06; -0.003607366534719715; 3.00058277e-08; -2.16337247
200; 10110001; B1; 177; 4; 3; 2.0001279999999998e-08; 2.2181060700000002e-05; -0.0035955089466074915; 3.00017178e-08; -2.16269102
200; 10110010; B2; 178; 4; 5; 2.00039761e-08; 1.801801555e-05; -0.0035956867411713242; 2.99977008e-08; -2.1627286349999997
200; 10110011; B3; 179; 5; 5; 2.00005e-08; -4.73490274e-06; -0.0036058263010443764; 2.9999424499999994e-08; -2.1619596899999998
200; 10010; 12; 18; 2; 4; 2.00010786e-08; 2.233164205e-05; -0.003588162222313127; 2.99991565e-08; -2.1637943699999997
200; 10110100; B4; 180; 4; 4; 2.0001500000000002e-08; 7.0941039149999995e-06; -0.00360236219496379; 3.0009305799999996e-08; -2.1638103500000003
200; 10110101; B5; 181; 5; 5; 2.0000736150000003e-08; 1.47231998e-05; -0.003586870824339215; 2.99952957e-08; -2.1630417
200; 10110110; B6; 182; 5; 4; 2.000263055e-08; 2.051738285e-05; -0.003584724131596974; 3.0003916799999995e-08; -2.1629912
200; 10110111; B7; 183; 6; 4; 2.0001500000000002e-08; 2.2291567399999998e-05; -0.00359991252393321; 2.9981308450000005e-08; -2.162323845
200; 10111000; B8; 184; 4; 4; 2.0001500000000002e-08; 5.828534989999999e-06; -0.003581286394539703; 2.9989951649999995e-08; -2.164085055
200; 10111001; B9; 185; 5; 4; 2.00015533e-08; 1.312389225e-05; -0.0035818524555453575; 2.9997658300000004e-08; -2.16343153
200; 10111010; BA; 186; 5; 5; 2.0000449599999998e-08; 5.542545950000001e-07; -0.0035829152086921177; 3.00026518e-08; -2.16339933
200; 10111011; BB; 187; 6; 5; 2.00010467e-08; 8.555854395e-06; -0.0036029720942923663; 3.00032217e-08; -2.1627182200000004
200; 10111100; BC; 188; 5; 4; 2.000036125e-08; 1.73175114e-05; -0.0035878277244762316; 2.99941547e-08; -2.16440298
200; 10111101; BD; 189; 6; 5; 2.0001792000000003e-08; 7.3789353850000005e-06; -0.003582928705152367; 3.0004651399999994e-08; -2.163736655
200; 10011; 13; 19; 3; 6; 2.0000511e-08; 1.566985235e-05; -0.003607147994544469; 3.00014309e-08; -2.16307017
200; 10111110; BE; 190; 6; 5; 2.0001500000000002e-08; -9.349517270000001e-06; -0.003599040235104606; 2.999836005e-08; -2.16373355
200; 10111111; BF; 191; 7; 1; 2.00005e-08; 4.8061139099999995e-06; -0.003568360404605101; 2.999488495e-08; -2.16301483
200; 11000000; C0; 192; 2; 5; 2.000143095e-08; 2.5001369849999998e-05; -0.003611391203169202; 3.0003080050000004e-08; -2.16483366
200; 11000001; C1; 193; 3; 4; 2.000105835e-08; 3.102010345e-05; -0.003599387130923544; 3.00032091e-08; -2.1640912649999997
200; 11000010; C2; 194; 3; 3; 2.0001500000000002e-08; 2.0020066400000002e-05; -0.003598766908712755; 2.999751155e-08; -2.16411858
200; 11000011; C3; 195; 4; 4; 2.000101335e-08; 1.6344958350000003e-05; -0.0035966080052050927; 2.9988967699999996e-08; -2.163369945
200; 11000100; C4; 196; 3; 3; 2.0001500000000002e-08; 1.47537411e-05; -0.0035969294127928026; 3.0003476200000004e-08; -2.16521662
200; 11000101; C5; 197; 4; 4; 2.000132895e-08; 1.8927745950000002e-05; -0.0036012454079447213; 2.999296785e-08; -2.1645249
200; 11000110; C6; 198; 4; 4; 2.00005e-08; 2.0021194749999998e-05; -0.0036017543179373635; 3.000935985e-08; -2.1644693650000004
200; 11000111; C7; 199; 5; 4; 2.0001500000000002e-08; 1.714372685e-05; -0.0035810691271156913; 2.99991836e-08; -2.1637758299999996
200; 10; 2; 2; 1; 6; 2.000012605e-08; 5.136118490000001e-06; -0.003596175224074272; 2.99940928e-08; -2.16451352
200; 10100; 14; 20; 2; 6; 2.00005e-08; 9.866470005e-06; -0.003606010924592553; 3.00016653e-08; -2.164797595
200; 11001000; C8; 200; 3; 4; 2.0000992200000002e-08; 2.46271204e-05; -0.0035908225600223094; 2.99892651e-08; -2.1655262200000003
200; 11001001; C9; 201; 4; 6; 2.0001500000000002e-08; 2.370289395e-05; -0.003594593668407241; 2.999551315e-08; -2.1647744
200; 11001010; CA; 202; 4; 4; 2.000222735e-08; 2.06227313e-05; -0.0035924125438488805; 2.9988202350000004e-08; -2.1647641550000003
200; 11001011; CB; 203; 5; 5; 2.0000784200000002e-08; 2.067698015e-05; -0.003603833123055162; 2.99969875e-08; -2.1640899300000003
200; 11001100; CC; 204; 4; 4; 2.0000047549999998e-08; 1.932182555e-05; -0.0036020246397420142; 2.99959743e-08; -2.16593442
200; 11001101; CD; 205; 5; 6; 2.0001324149999998e-08; 2.623268535e-05; -0.003605534502137782; 3.000669195e-08; -2.165216295
200; 11001110; CE; 206; 5; 4; 2.0001751e-08; 2.0239782450000002e-05; -0.0036083161533717414; 2.99982359e-08; -2.16510317
200; 11001111; CF; 207; 6; 3; 2.0001500000000002e-08; 1.6075585750000002e-05; -0.003592957245825917; 2.999924525e-08; -2.16437966
200; 11010000; D0; 208; 3; 3; 2.0001500000000002e-08; 8.104078225e-06; -0.003602258081970504; 2.99980143e-08; -2.16408352
200; 11010001; D1; 209; 4; 5; 2.0001080900000003e-08; -1.258214545e-05; -0.0036000651047558515; 3.000385475e-08; -2.16335791
200; 10101; 15; 21; 3; 4; 2.0001500000000002e-08; 4.798287245e-06; -0.003599316017009967; 3.0004160300000005e-08; -2.16417679
200; 11010010; D2; 210; 4; 5; 2.000184865e-08; 2.9879480450000003e-06; -0.0035947390532289083; 3.00101179e-08; -2.16337365
200; 11010011; D3; 211; 5; 4; 2.0003457500000002e-08; 1.29919429e-05; -0.003598139155243904; 2.999841465e-08; -2.162655105
200; 11010100; D4; 212; 4; 2; 2.0000093900000002e-08; 8.95312435e-07; -0.0035913236096254087; 3.0012918049999997e-08; -2.1644277150000004
200; 11010101; D5; 213; 5; 2; 2.0003499999999998e-08; 1.315320005e-05; -0.0035912903736262203; 3.000628405e-08; -2.16379571
200; 11010110; D6; 214; 5; 6; 2.00006516e-08; 2.790630115e-05; -0.003597414470601566; 2.9992200850000003e-08; -2.16376423
200; 11010111; D7; 215; 6; 3; 2.00014336e-08; 4.0416237149999996e-05; -0.0035823121974123064; 2.99813675e-08; -2.16307967
200; 11011000; D8; 216; 4; 3; 2.00014543e-08; 3.87685076e-05; -0.0035855395527230843; 2.99994766e-08; -2.1647932450000003
200; 11011001; D9; 217; 5; 4; 2.0001500000000002e-08; 3.90884777e-06; -0.0036022809910711048; 3.0000914849999995e-08; -2.164034225
200; 11011010; DA; 218; 5; 5; 2.00012965e-08; 4.46214455e-05; -0.003594862300103383; 3.0001703899999996e-08; -2.16415152
200; 11011011; DB; 219; 6; 5; 2.0001500000000002e-08; 3.1537670149999997e-06; -0.0036245015902786923; 2.99989907e-08; -2.1633336
200; 10110; 16; 22; 3; 4; 2.0001500000000002e-08; 8.697198845e-06; -0.0035988350581976957; 3.00019062e-08; -2.1640903849999997
200; 11011100; DC; 220; 5; 3; 2.000073525e-08; 2.02419808e-05; -0.003593538223531588; 3.00045168e-08; -2.165179485
200; 11011101; DD; 221; 6; 3; 2.000103955e-08; 2.42459964e-06; -0.003591288153691633; 2.99979143e-08; -2.1644886750000003
200; 11011110; DE; 222; 6; 4; 2.0000150000000002e-08; 3.073912465e-06; -0.0036063887241256894; 2.99971269e-08; -2.16450676
200; 11011111; DF; 223; 7; 5; 2.00016082e-08; 2.970688795e-05; -0.003593384091457077; 3.001697305e-08; -2.16372046
200; 11100000; E0; 224; 3; 4; 2.00003653e-08; 1.630874205e-05; -0.003598693092645546; 3.000637515e-08; -2.164465205
200; 11100001; E1; 225; 4; 5; 2.000033535e-08; 1.72241516e-05; -0.0035996555139314853; 3.00073356e-08; -2.1637359600000003
200; 11100010; E2; 226; 4; 3; 2.00004133e-08; 6.26138387e-06; -0.0035969545313482005; 2.999927555e-08; -2.16378677
200; 11100011; E3; 227; 5; 2; 2.000046405e-08; 1.7067315050000002e-05; -0.0036029220498336755; 2.998543615e-08; -2.162969395
200; 11100100; E4; 228; 4; 4; 2.00032e-08; 4.1147623e-06; -0.003623223554061866; 2.9989669100000005e-08; -2.1648492800000003
200; 11100101; E5; 229; 5; 5; 2.0001500000000002e-08; 1.980473075e-05; -0.003626931120446444; 3.0002612149999995e-08; -2.164027095
200; 10111; 17; 23; 4; 4; 2.0003169199999998e-08; 1.388491235e-05; -0.0035864657164051982; 2.9997405e-08; -2.1634627650000002
200; 11100110; E6; 230; 5; 4; 2.00011145e-08; 9.816330135000001e-06; -0.003592201906037032; 3.00161328e-08; -2.1641231650000003
200; 11100111; E7; 231; 6; 3; 2.0001500000000002e-08; 1.9841914999999998e-05; -0.003584114760558243; 3.00093895e-08; -2.163425365
200; 11101000; E8; 232; 4; 5; 2.00011749e-08; 2.458671555e-05; -0.003602050545194796; 2.99979128e-08; -2.1652408249999997
200; 11101001; E9; 233; 5; 4; 2.0001792000000003e-08; 1.722413975e-05; -0.0035847508249629892; 2.999363145e-08; -2.164491535
200; 11101010; EA; 234; 5; 4; 2.00012837e-08; 8.30239048e-06; -0.0036036071915464163; 2.999060265e-08; -2.164538525
200; 11101100; EC; 236; 5; 5; 2.000012815e-08; -6.558044905e-06; -0.003591124784383912; 2.998944095e-08; -2.165495135
200; 11101101; ED; 237; 6; 4; 2.00005e-08; 4.5211564899999995e-06; -0.0035905108617511256; 3.00159658e-08; -2.1648008049999996
200; 11101110; EE; 238; 6; 2; 2.00006099e-08; 1.89370519e-05; -0.003595165033567529; 2.999089085e-08; -2.1647782600000003
200; 11101111; EF; 239; 7; 7; 2.00005e-08; 3.4544465650000004e-05; -0.003599144892232905; 2.999715e-08; -2.16411826
200; 11000; 18; 24; 2; 5; 2.0001330250000002e-08; 2.784121985e-05; -0.003605012715796206; 2.9994792049999996e-08; -2.16517241
200; 11110000; F0; 240; 4; 3; 2.0001777199999998e-08; 2.2144731299999998e-05; -0.003593625586123389; 2.998547375e-08; -2.1637397050000002
200; 11110001; F1; 241; 5; 3; 2.00001148e-08; 2.39895943e-05; -0.0035984692509531415; 2.9994217800000004e-08; -2.1630645499999996
200; 11110010; F2; 242; 5; 3; 2.00005e-08; 1.46615224e-05; -0.0035968170626447422; 3.00005752e-08; -2.163021495
200; 11110011; F3; 243; 6; 3; 2.000057635e-08; 1.67409104e-05; -0.0035905870010660215; 2.99961549e-08; -2.16230637
200; 11110100; F4; 244; 5; 7; 2.00017089e-08; 2.18158576e-05; -0.0036104015279458924; 2.99992131e-08; -2.164213385
200; 11110101; F5; 245; 6; 5; 2.0001305099999998e-08; 1.70210706e-06; -0.00359389286248313; 3.00086926e-08; -2.16335817
200; 11110110; F6; 246; 6; 2; 2.00014336e-08; 2.0604577450000002e-05; -0.0035864855236017778; 3.00047318e-08; -2.16343226
200; 11110111; F7; 247; 7; 3; 2.0002560000000003e-08; 1.63978688e-05; -0.003584994807426323; 3.00024067e-08; -2.1627009
200; 11111000; F8; 248; 5; 2; 2.00022422e-08; 2.88832909e-05; -0.003588344780547143; 2.99987455e-08; -2.164452345
200; 11111001; F9; 249; 6; 4; 2.000020265e-08; -4.15230482e-06; -0.003589874836796003; 3.0004591600000005e-08; -2.16371451
200; 11001; 19; 25; 3; 4; 2.00000062e-08; 1.8738741250000002e-05; -0.0035785302799789497; 3.000316305e-08; -2.16445025
200; 11111010; FA; 250; 6; 4; 2.00016946e-08; -6.032131615e-06; -0.00359967150850884; 3.000530455e-08; -2.16370373
200; 11111011; FB; 251; 7; 4; 2.0001175250000002e-08; 1.86612253e-05; -0.0035931628233541856; 3.00066815e-08; -2.163046745
200; 11111100; FC; 252; 6; 3; 2.00005e-08; 1.99057825e-07; -0.0035929316340402376; 3.0001535399999994e-08; -2.164844405
200; 11111101; FD; 253; 7; 3; 2.000147675e-08; 2.809901885e-05; -0.003579080628405252; 3.000151205e-08; -2.16412717
200; 11111110; FE; 254; 7; 6; 2.00005602e-08; 2.623312675e-05; -0.003614574949254533; 2.999689495e-08; -2.16408742
200; 11111111; FF; 255; 8; 3; 2.00014773e-08; 1.532278055e-05; -0.003580816386161472; 3.000032695e-08; -2.1634212
200; 11010; 1A; 26; 3; 3; 2.00005e-08; 3.07758649e-06; -0.003579418496106319; 2.99929375e-08; -2.164453745
200; 11011; 1B; 27; 4; 6; 2.00002453e-08; 4.892976905e-06; -0.003597012268333557; 2.99964502e-08; -2.163773665
200; 11100; 1C; 28; 3; 4; 2.000241545e-08; 2.50242067e-05; -0.0035854567375152987; 3.00017036e-08; -2.16555893
200; 11101; 1D; 29; 4; 3; 2.000019735e-08; 2.387279055e-05; -0.0035767312384731662; 3.0005615999999994e-08; -2.16482228
200; 11; 3; 3; 2; 6; 2.0000670800000002e-08; 9.3252014e-06; -0.003610162481739441; 2.999544455e-08; -2.16375868
200; 11110; 1E; 30; 4; 4; 2.00000673e-08; 2.2336659300000002e-05; -0.0036044872747459083; 3.000230905e-08; -2.164857075
200; 11111; 1F; 31; 5; 2; 2.00003383e-08; 2.22017776e-05; -0.0035662299403080118; 3.00020677e-08; -2.1640933149999997
200; 100000; 20; 32; 1; 6; 2.00012263e-08; 9.50837011e-06; -0.003602248469682015; 2.99962928e-08; -2.164826785
200; 100001; 21; 33; 2; 7; 2.0001500000000002e-08; 1.20471293e-05; -0.0035915873077576946; 3.000199555e-08; -2.1641757449999997
200; 100010; 22; 34; 2; 4; 2.0001795449999998e-08; 1.1344590450000001e-05; -0.0035833025513766943; 3.0006946099999996e-08; -2.16408423
200; 100011; 23; 35; 3; 3; 2.0001346750000002e-08; 9.1058763e-06; -0.003581486136002916; 3.00169939e-08; -2.163457765
200; 100100; 24; 36; 2; 4; 2.0001248599999998e-08; 6.17400736e-06; -0.0035959703440980486; 3.0001353399999995e-08; -2.1652407
200; 100101; 25; 37; 3; 6; 2.000157425e-08; 2.3656802600000002e-05; -0.003599616762435399; 2.999566915e-08; -2.16447426
200; 100110; 26; 38; 3; 7; 2.000246425e-08; 1.7450123899999998e-05; -0.003600434281120976; 2.999160765e-08; -2.1645153749999997
200; 100111; 27; 39; 4; 4; 2.000027355e-08; 1.58447375e-05; -0.0035724758364684564; 2.99939729e-08; -2.163845165
200; 100; 4; 4; 1; 5; 2.0001500000000002e-08; -9.11710115e-07; -0.003600778460017902; 3.000019935e-08; -2.165571385
200; 101000; 28; 40; 2; 3; 2.000138725e-08; 2.2560687349999997e-05; -0.0035905866390379343; 2.99998212e-08; -2.165502685
200; 101001; 29; 41; 3; 4; 2.000084715e-08; 1.8619503599999998e-05; -0.0035834362782779907; 3.0005960049999996e-08; -2.164829815
200; 101010; 2A; 42; 3; 5; 2.0001279999999998e-08; -6.47095385e-07; -0.0035865349862378906; 2.9995676649999996e-08; -2.16480929
200; 101011; 2B; 43; 4; 5; 2.000194135e-08; 1.577214025e-05; -0.003591987599613402; 2.9990072e-08; -2.16406669
200; 101100; 2C; 44; 3; 4; 2.0001500000000002e-08; 2.71555344e-05; -0.0035874216584644426; 3.0010250900000004e-08; -2.1658535949999997
200; 101101; 2D; 45; 4; 4; 2.00005e-08; -3.9351379e-06; -0.003590922899020725; 3.00036414e-08; -2.1651606049999996
200; 101110; 2E; 46; 4; 3; 2.00005659e-08; -2.0394869200000002e-05; -0.0035916848836907668; 2.998202515e-08; -2.165154995
200; 101111; 2F; 47; 5; 3; 2.000266465e-08; 3.451942945e-05; -0.003579421919708689; 3.00026077e-08; -2.16441393
200; 110000; 30; 48; 2; 1; 2.0000866600000002e-08; 3.0323059049999998e-05; -0.0035925496875772096; 3.00063285e-08; -2.16406446
200; 110001; 31; 49; 3; 5; 2.000192e-08; 1.53066786e-05; -0.0036056346264452376; 3.00175451e-08; -2.1634167250000003
