P [mW]; data_bin; data_hex; data_dec; hamming_in; hamming_out; time [ns]; I (static) [A]; I (dynamic) [A]; time [ns]; I (laser) [A]
400; 0; 0; 0; 0; 4; 2.00005e-08; 7.5122351099999995e-06; -0.0035895374172615715; 2.99901595e-08; -2.59400386
400; 1100100; 64; 100; 3; 3; 2.00014336e-08; 1.727066795e-05; -0.0035953299827135607; 2.99997972e-08; -2.5944031450000002
400; 1100110; 66; 102; 4; 4; 2.0000511999999998e-08; 1.456625925e-05; -0.0036014256298651333; 2.999938255e-08; -2.59358326
400; 1101001; 69; 105; 4; 6; 2.00012317e-08; 2.3134998800000002e-05; -0.003607547998991706; 2.9995407e-08; -2.593989805
400; 1101011; 6B; 107; 5; 7; 2.00005e-08; 1.322660865e-05; -0.003615820090646521; 3.00025483e-08; -2.59317545
400; 1101100; 6C; 108; 4; 2; 2.000053885e-08; 2.352628425e-05; -0.0035872498703569014; 2.99949705e-08; -2.5952092799999997
400; 1101101; 6D; 109; 5; 4; 2.0005e-08; 1.70817441e-05; -0.003599761217142383; 2.99985822e-08; -2.59439081
400; 1011; B; 11; 3; 4; 2.00008571e-08; 1.215367568e-05; -0.003608200934262692; 2.999719185e-08; -2.59317251
400; 1110000; 70; 112; 3; 3; 2.000115035e-08; 1.881033925e-05; -0.003599489028204144; 3.000226995e-08; -2.593201605
400; 1110110; 76; 118; 5; 3; 2.00032e-08; 1.21326554e-05; -0.0035934447090950924; 3.0002624850000004e-08; -2.59278578
400; 1110111; 77; 119; 6; 6; 2.00032e-08; 1.48213947e-05; -0.003587281242664501; 3.000141425e-08; -2.591973445
400; 1111000; 78; 120; 4; 5; 2.0005e-08; 2.627503125e-05; -0.003583656442598444; 2.9997165000000004e-08; -2.5940035249999998
400; 1111001; 79; 121; 5; 5; 2.000126035e-08; 3.095245835e-05; -0.003580879748721977; 3.000137635e-08; -2.593190785
400; 1111110; 7E; 126; 6; 6; 2.0005e-08; 2.305349935e-05; -0.0036082093367904994; 3.00026077e-08; -2.593595245
400; 10000001; 81; 129; 2; 2; 2.00021171e-08; 1.3626945100000001e-05; -0.0035875444343571386; 2.9996937650000005e-08; -2.592382975
400; 1101; D; 13; 3; 6; 2.000003025e-08; 5.924073435e-06; -0.0036062609954598656; 2.999686345e-08; -2.59439367
400; 10001001; 89; 137; 3; 5; 2.000022525e-08; 4.21531387e-06; -0.0035937539052084003; 2.999353745e-08; -2.593187165
400; 10001101; 8D; 141; 4; 5; 2.000142515e-08; 1.7079238199999998e-05; -0.0035917472735552953; 2.999964865e-08; -2.593588435
400; 10001111; 8F; 143; 5; 5; 2.00036352e-08; 8.647128835000001e-06; -0.0035832632473285376; 3.00011738e-08; -2.59277246
400; 10010000; 90; 144; 2; 2; 2.00032768e-08; 2.511666135e-05; -0.003587721423107228; 2.999429415e-08; -2.5923994
400; 10010001; 91; 145; 3; 2; 2.000216165e-08; 1.560099775e-05; -0.003597561008172999; 2.999960045e-08; -2.591578705
400; 10010010; 92; 146; 3; 5; 2.000213775e-08; 1.39987308e-05; -0.003584141072193049; 3.00039249e-08; -2.59157958
400; 10010011; 93; 147; 4; 5; 2.0005e-08; 2.50942418e-05; -0.003589933572964332; 2.9997830850000005e-08; -2.59076497
400; 10010100; 94; 148; 3; 2; 2.0002239550000002e-08; 2.39422308e-05; -0.0035734500508213967; 3.0002247149999995e-08; -2.5927941299999997
400; 10010101; 95; 149; 4; 3; 2.000133745e-08; 2.288582665e-05; -0.003579477062680145; 3.00007315e-08; -2.59197828
