P [mW]; data_bin; data_hex; data_dec; hamming_in; hamming_out; time [ns]; I (static) [A]; I (dynamic) [A]; time [ns]; I (laser) [A]
50; 1; 1; 1; 1; 5; 2.0005e-08; -2.46387799e-07; -0.0002094790775769821; 3.0000000000000004e-08; -0.021586952049999997
50; 1010; A; 10; 2; 5; 2.0005e-08; -7.277205895e-07; -0.0005677907940965515; 3.0000000000000004e-08; -0.02165103515
50; 1100100; 64; 100; 3; 3; 2.0005e-08; 2.919847817e-06; -0.0006073227527267107; 3.0000000000000004e-08; -0.0214094455
50; 1100101; 65; 101; 4; 4; 2.0005e-08; 7.245172219e-06; -0.000915139407615848; 3.0000000000000004e-08; -0.02152252965
50; 1100110; 66; 102; 4; 4; 2.0005e-08; 6.497784531e-06; -0.0009210337452724202; 3.0000000000000004e-08; -0.0214640755
50; 1100111; 67; 103; 5; 3; 2.0005e-08; -5.7996316115e-06; -0.0012903742332745962; 3.0000000000000004e-08; -0.0213925991
50; 1101000; 68; 104; 3; 3; 2.0005e-08; 1.1867191254e-05; -0.0005241331179164895; 3.0000000000000004e-08; -0.02136667515
50; 1101001; 69; 105; 4; 6; 2.0005e-08; -1.4533138685e-05; -0.0009036851153618662; 3.0000000000000004e-08; -0.02150060835
50; 1101010; 6A; 106; 4; 1; 2.0005e-08; -2.254722629e-07; -0.0009972396820725734; 3.0000000000000004e-08; -0.02132789035
50; 1101011; 6B; 107; 5; 7; 2.0005e-08; 2.116792985e-06; -0.0014225534686586497; 3.0000000000000004e-08; -0.021650478049999998
50; 1101100; 6C; 108; 4; 2; 2.0005e-08; -6.0986963e-07; -0.0010125247549708206; 3.0000000000000004e-08; -0.021445761049999998
50; 1101101; 6D; 109; 5; 4; 2.0005e-08; -8.755620215000001e-07; -0.0013113068850203143; 3.0000000000000004e-08; -0.02156118645
50; 1011; B; 11; 3; 4; 2.0005e-08; -5.462375154999999e-07; -0.0008999453409131009; 3.0000000000000004e-08; -0.02155244295
50; 1101110; 6E; 110; 5; 6; 2.0005e-08; -4.91866706e-06; -0.0012424239784111395; 3.0000000000000004e-08; -0.0216475825
50; 1101111; 6F; 111; 6; 3; 2.0005e-08; 5.14010592e-06; -0.0015245918955568735; 3.0000000000000004e-08; -0.021407806
50; 1110000; 70; 112; 3; 3; 2.000243085e-08; -8.051829360000001e-07; -0.0004992819271911458; 3.0000000000000004e-08; -0.0213968987
50; 1110001; 71; 113; 4; 4; 2.0005e-08; 1.4494430716000001e-05; -0.0008238907591239994; 3.0000000000000004e-08; -0.0214250864
50; 1110010; 72; 114; 4; 1; 2.0005e-08; 5.739992276500001e-06; -0.0009032637707441527; 3.0000000000000004e-08; -0.021235949400000002
50; 1110011; 73; 115; 5; 5; 2.0005e-08; 5.188040076e-06; -0.0012868992013497418; 3.0000000000000004e-08; -0.0215889171
50; 1110100; 74; 116; 4; 3; 2.0005e-08; 1.0592248145000001e-06; -0.0008935612847665562; 3.0000000000000004e-08; -0.0213722377
50; 1110101; 75; 117; 5; 5; 2.0005e-08; 6.141389e-06; -0.001092836232122039; 3.0000000000000004e-08; -0.021477597299999998
50; 1110110; 76; 118; 5; 3; 2.0005e-08; -2.7200812859999997e-06; -0.0010860149127416591; 3.0000000000000004e-08; -0.02138741005
50; 1110111; 77; 119; 6; 6; 2.0005e-08; 6.1162258095e-06; -0.0015073541127795273; 3.0000000000000004e-08; -0.0214766979
50; 1100; C; 12; 2; 7; 2.0005e-08; -9.10090762e-07; -0.0006021078070975129; 3.0000000000000004e-08; -0.0216915112
50; 1111000; 78; 120; 4; 5; 2.0005e-08; -1.6789564245e-05; -0.000871488901458738; 3.0000000000000004e-08; -0.02148962255
50; 1111001; 79; 121; 5; 5; 2.0005e-08; 1.6540122693e-05; -0.0010922660758954732; 3.0000000000000004e-08; -0.02145368705
50; 1111010; 7A; 122; 5; 5; 2.000243635e-08; 7.6792432575e-06; -0.0010608180440875243; 3.0000000000000004e-08; -0.0215154151
50; 1111011; 7B; 123; 6; 2; 2.0005e-08; -1.057830673e-06; -0.001527278805840135; 3.0000000000000004e-08; -0.02146168835
50; 1111100; 7C; 124; 5; 1; 2.0005e-08; -6.649923993e-06; -0.0013728424378775983; 3.0000000000000004e-08; -0.02142630165
50; 1111101; 7D; 125; 6; 8; 2.00036291e-08; -1.6963048115e-05; -0.0015526530534312858; 3.0000000000000004e-08; -0.021768684400000002
50; 1111110; 7E; 126; 6; 6; 2.0005e-08; -9.893901855e-06; -0.0015161006104076088; 3.0000000000000004e-08; -0.02167616025
50; 1111111; 7F; 127; 7; 4; 2.0005e-08; -1.0045807376e-05; -0.0017472152502656674; 3.0000000000000004e-08; -0.02142162635
50; 10000000; 80; 128; 1; 5; 2.0005e-08; -1.21568704005e-05; -0.0001652743172293694; 3.0000000000000004e-08; -0.021407363800000002
50; 10000001; 81; 129; 2; 2; 2.0005e-08; -3.0051026805e-05; -0.00041552026646066474; 3.0000000000000004e-08; -0.021297157249999997
50; 1101; D; 13; 3; 6; 2.0005e-08; -8.847973735e-07; -0.0008471744728927611; 3.0000000000000004e-08; -0.02170543065
50; 10000010; 82; 130; 2; 3; 2.0005e-08; -9.506274635999999e-06; -0.00046087441571283217; 3.0000000000000004e-08; -0.0212980178
50; 10000011; 83; 131; 3; 5; 2.0005e-08; -5.37584012745e-06; -0.000789028563878464; 3.0000000000000004e-08; -0.02155396725
50; 10000100; 84; 132; 2; 6; 2.0005e-08; -2.4094055221e-05; -0.0005401100903966426; 3.0000000000000004e-08; -0.0214977365
50; 10000101; 85; 133; 3; 5; 2.0005e-08; -1.4629072444499999e-05; -0.0007330363801449132; 3.0000000000000004e-08; -0.021475612249999998
50; 10000110; 86; 134; 3; 2; 2.0005e-08; -1.619277553e-06; -0.0007313573862713293; 3.0000000000000004e-08; -0.02126868745
50; 10000111; 87; 135; 4; 4; 2.0005e-08; -9.412933756e-06; -0.0011163156445160483; 3.0000000000000004e-08; -0.0213456973
50; 10001000; 88; 136; 2; 3; 2.0005e-08; 4.2722480195e-06; -0.00040489269747554353; 3.0000000000000004e-08; -0.0213088191
50; 10001001; 89; 137; 3; 5; 2.0005e-08; -1.7646005627000002e-05; -0.0007123609029047703; 3.0000000000000004e-08; -0.021433880250000002
50; 10001010; 8A; 138; 3; 6; 2.0005e-08; -7.2541121205e-06; -0.0008596223191460049; 3.0000000000000004e-08; -0.0214561259
50; 10001011; 8B; 139; 4; 5; 2.0005e-08; -1.75028745705e-05; -0.0011434547427179903; 3.0000000000000004e-08; -0.021410847650000002
50; 1110; E; 14; 3; 5; 2.0005e-08; -8.127576625e-07; -0.0008429479193513036; 3.0000000000000004e-08; -0.0216418855
50; 10001100; 8C; 140; 3; 3; 2.0005e-08; 1.48228863175e-05; -0.0008762542496000628; 3.0000000000000004e-08; -0.021430263999999997
50; 10001101; 8D; 141; 4; 5; 2.0005e-08; 3.03631161295e-05; -0.0011586551222398133; 3.0000000000000004e-08; -0.021542779749999998
50; 10001110; 8E; 142; 4; 3; 2.0005e-08; 1.3462566597500001e-05; -0.0010480824166830478; 3.0000000000000004e-08; -0.0214342416
50; 10001111; 8F; 143; 5; 5; 2.0005e-08; -1.9534846381e-05; -0.0014042081367052568; 3.0000000000000004e-08; -0.02140333705
50; 10010000; 90; 144; 2; 2; 2.0005e-08; -1.1490584465e-06; -0.00033199754275633705; 3.0000000000000004e-08; -0.0212859457
50; 10010001; 91; 145; 3; 2; 2.0005e-08; 1.4962505470500002e-06; -0.0005563176051273773; 3.0000000000000004e-08; -0.021276133750000002
50; 10010010; 92; 146; 3; 5; 2.0005e-08; -1.5233656334500002e-05; -0.0007524827752978401; 3.0000000000000004e-08; -0.021386050650000002
50; 10010011; 93; 147; 4; 5; 2.0005e-08; -3.0592145784999998e-06; -0.0010713836408893067; 3.0000000000000004e-08; -0.0215760017
50; 10010100; 94; 148; 3; 2; 2.00034715e-08; -1.70785016075e-05; -0.0007400132413509952; 3.0000000000000004e-08; -0.02132111785
50; 10010101; 95; 149; 4; 3; 2.0005e-08; 1.074216198705e-05; -0.0008706441504841311; 3.0000000000000004e-08; -0.02136978515
50; 1111; F; 15; 4; 5; 2.0005e-08; -8.278990435e-07; -0.0011421359999572148; 3.0000000000000004e-08; -0.02164342055
50; 10010110; 96; 150; 4; 2; 2.0005e-08; -1.0104650753e-05; -0.0009356260849764796; 3.0000000000000004e-08; -0.02126364745
50; 10010111; 97; 151; 5; 2; 2.0005e-08; -4.5036541655e-06; -0.0012642534025382652; 3.0000000000000004e-08; -0.0212277082
50; 10011000; 98; 152; 3; 3; 2.0002365700000002e-08; -1.5848675950499998e-05; -0.0006686073431163432; 3.0000000000000004e-08; -0.0213906898
50; 10011001; 99; 153; 4; 6; 2.0005e-08; 9.974744003000001e-06; -0.0009318819424815954; 3.0000000000000004e-08; -0.021494024
50; 10011010; 9A; 154; 4; 4; 2.0005e-08; 9.356316600499999e-06; -0.0009278752750702357; 3.0000000000000004e-08; -0.02140046565
50; 10011011; 9B; 155; 5; 2; 2.0005e-08; 8.85646725e-07; -0.0013211264569613138; 3.0000000000000004e-08; -0.0213217136
50; 10011100; 9C; 156; 4; 6; 2.0005e-08; -9.8952876725e-06; -0.0011046410940118343; 3.0000000000000004e-08; -0.0214155395
50; 10011101; 9D; 157; 5; 5; 2.0005e-08; -3.4346302659499994e-05; -0.0013014119817918537; 3.0000000000000004e-08; -0.021451514050000002
50; 10011110; 9E; 158; 5; 3; 2.0005e-08; -1.7675733724e-05; -0.0012820561503225647; 3.0000000000000004e-08; -0.021423124850000003
50; 10011111; 9F; 159; 6; 6; 2.0005e-08; 8.6423899385e-06; -0.0015419145314994347; 3.0000000000000004e-08; -0.021324574800000003
50; 10000; 10; 16; 1; 4; 2.0005e-08; -4.1650560000000004e-07; -0.00015853950461733882; 3.0000000000000004e-08; -0.02151888435
50; 10100000; A0; 160; 2; 3; 2.0005e-08; -2.1527329165e-06; -0.0004003633127619154; 3.0000000000000004e-08; -0.02143568405
50; 10100001; A1; 161; 3; 3; 2.0005e-08; 1.85966391455e-05; -0.0007115232015254694; 3.0000000000000004e-08; -0.021443713
50; 10100010; A2; 162; 3; 4; 2.0005e-08; 4.919477984000001e-06; -0.0007096189789329915; 3.0000000000000004e-08; -0.02147045215
50; 10100011; A3; 163; 4; 2; 2.0005e-08; -2.5590962422e-05; -0.0009007819710108039; 3.0000000000000004e-08; -0.021559157500000002
50; 10100100; A4; 164; 3; 3; 2.0005e-08; -2.0689621572499998e-05; -0.0006253945718506455; 3.0000000000000004e-08; -0.0214963685
50; 10100101; A5; 165; 4; 2; 2.0005e-08; 1.7651134733650002e-05; -0.0009093455870288006; 3.0000000000000004e-08; -0.021438073449999998
50; 10100110; A6; 166; 4; 2; 2.0005e-08; -6.477929237e-06; -0.0009674908263268858; 3.0000000000000004e-08; -0.0214224378
50; 10100111; A7; 167; 5; 4; 2.0005e-08; -3.5377377905e-05; -0.0012760644161238844; 3.0000000000000004e-08; -0.021493121349999998
50; 10101000; A8; 168; 3; 3; 2.0005e-08; -4.191147465e-06; -0.0005933020547610157; 3.0000000000000004e-08; -0.0214613357
50; 10101001; A9; 169; 4; 5; 2.0005e-08; -3.9174193505e-06; -0.000912834676453539; 3.0000000000000004e-08; -0.02150257635
